שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא
2006,01,001,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,010103,לשכת הנשיא לשעבר קציר,2,0,0,0,0
2006,01,001,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,010104,לשכת הנשיא לשעבר נבון,7,0,0,0,0
2006,01,001,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,010105,לשכת אשת הנשיא לשעבר,4,0,0,0,0
2006,01,001,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,010106,לשכת אשת הנשיא לשעבר,21,0,0,0,0
2006,01,001,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,010109,אמרכלות,596,0,0,0,0
2006,01,001,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,010110,"טיסות לחו""ל",227,0,0,0,0
2006,01,002,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,010109,אמרכלות,193,0,0,0,0
2006,01,002,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,010110,"טיסות לחו""ל",5,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010101,נשיא,-192,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010102,לשכת הנשיא,765,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010103,לשכת הנשיא לשעבר קציר,-10,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010104,לשכת הנשיא לשעבר נבון,45,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010105,לשכת אשת הנשיא לשעבר,0,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010106,לשכת אשת הנשיא לשעבר,52,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010109,אמרכלות,1975,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010110,"טיסות לחו""ל",-150,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,010201,רזרבות,-604,0,0,0,0
2006,01,004,ועדה,9,מרזרבה כללית,2,אישור ועדה,256,470101,רזרבה כללית,-1881,0,0,0,0
2006,01,005,סוף שנה,7,שינוי פנימי,2,אישור ועדה,520,010101,נשיא,-10,0,0,0,0
2006,01,005,סוף שנה,7,שינוי פנימי,2,אישור ועדה,520,010102,לשכת הנשיא,182,0,0,0,0
2006,01,005,סוף שנה,7,שינוי פנימי,2,אישור ועדה,520,010103,לשכת הנשיא לשעבר קציר,3,0,0,0,0
2006,01,005,סוף שנה,7,שינוי פנימי,2,אישור ועדה,520,010104,לשכת הנשיא לשעבר נבון,-11,0,0,0,0
2006,01,005,סוף שנה,7,שינוי פנימי,2,אישור ועדה,520,010105,לשכת אשת הנשיא לשעבר,-2,0,0,0,0
2006,01,005,סוף שנה,7,שינוי פנימי,2,אישור ועדה,520,010106,לשכת אשת הנשיא לשעבר,-89,0,0,0,0
2006,01,005,סוף שנה,7,שינוי פנימי,2,אישור ועדה,520,010109,אמרכלות,227,0,0,0,0
2006,01,005,סוף שנה,7,שינוי פנימי,2,אישור ועדה,520,010110,"טיסות לחו""ל",-300,0,0,0,0
2006,02,001,עודפים,5,עודפים,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,3860,0,0,0,0
2006,02,001,עודפים,5,עודפים,3,הודעה לועדה,0,020301,שירותים מקצועיים,"3,656",0,0,0,0
2006,02,001,עודפים,5,עודפים,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,"3,547",0,0,0,0
2006,02,001,עודפים,5,עודפים,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,150,0,0,0,0
2006,02,001,עודפים,5,עודפים,3,הודעה לועדה,0,020305,אמרכלות,9330,0,0,0,0
2006,02,001,עודפים,5,עודפים,3,הודעה לועדה,0,020306,ביטחון,"1,305",0,0,0,0
2006,02,001,עודפים,5,עודפים,3,הודעה לועדה,0,020307,ניהול מערכות מחשב,"8,040",0,0,0,0
2006,02,001,עודפים,5,עודפים,3,הודעה לועדה,0,020501,תוספת מבנה,20200,0,0,0,0
2006,02,002,עודפים,5,עודפים,3,הודעה לועדה,0,020301,שירותים מקצועיים,"1,794",0,0,0,0
2006,02,003,קיצוץ,8,לרזרבה כללית,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,-900,0,0,0,0
2006,02,003,קיצוץ,8,לרזרבה כללית,3,הודעה לועדה,0,020301,שירותים מקצועיים,-250,0,0,0,0
2006,02,003,קיצוץ,8,לרזרבה כללית,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,-150,0,0,0,0
2006,02,003,קיצוץ,8,לרזרבה כללית,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,-210,0,0,0,0
2006,02,003,קיצוץ,8,לרזרבה כללית,3,הודעה לועדה,0,020305,אמרכלות,"-3,440",0,0,0,0
2006,02,003,קיצוץ,8,לרזרבה כללית,3,הודעה לועדה,0,020306,ביטחון,-250,0,0,0,0
2006,02,003,קיצוץ,8,לרזרבה כללית,3,הודעה לועדה,0,020501,תוספת מבנה,-4100,0,0,0,0
2006,02,003,קיצוץ,8,לרזרבה כללית,3,הודעה לועדה,0,470101,רזרבה כללית,9300,0,0,0,0
2006,02,004,שינויים ועודפים,7,שינוי פנימי,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,20,0,0,0,0
2006,02,004,שינויים ועודפים,7,שינוי פנימי,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,"10,000",0,0,0,0
2006,02,004,שינויים ועודפים,7,שינוי פנימי,3,הודעה לועדה,0,020401,רזרבה,-10020,0,0,0,0
2006,02,005,עודפים,5,עודפים,3,הודעה לועדה,0,020306,ביטחון,"5,000",0,0,0,0
2006,02,006,שינוי סוף שנה,7,שינוי פנימי,3,הודעה לועדה,0,020201,מרכיבי שכר חברי הכנסת,"1,000",0,0,0,0
2006,02,006,שינוי סוף שנה,7,שינוי פנימי,3,הודעה לועדה,0,020401,רזרבה,"-1,000",0,0,0,0
2006,03,001,העברה ל04,8,לרזרבה כללית,2,אישור ועדה,535,030101,חברי הממשלה,"-3,093",0,0,0,0
2006,03,001,העברה ל04,8,לרזרבה כללית,2,אישור ועדה,535,470101,רזרבה כללית,"3,093",0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040111,שירותים מרכזיים,"21,392",0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040112,המינהלה לפרוייקטים,"15,780",0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040119,אמרכלות,25469,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040120,מערך הגיור,827,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040131,ארכיון המדינה,5504,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040132,הנצחת נשיאים וראשי,188,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040139,אמרכלות ארכיון המדינה,"2,633",0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040172,מרכז רבין,4,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040175,היכל הגבורה ים-עכו,411,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040178,הרשות למלחמה בסמים,1250,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040211,לשכת ראש הממשלה,"2,948",0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040214,יעוץ לראש הממשלה,2734,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040215,"לשכת רה""מ לשעבר נתניהו",363,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040216,"לשכת רוה""מ לשעבר -",48,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040219,אמרכלות ראשות הממשלה,14947,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040221,הרשות לקידום מעמד האשה,2448,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040228,פרוייקטים לעידוד,39829,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040231,נציב קבילות הסיענים,72,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040232,המועצה לביטחון לאומי,7921,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040247,מחשב לכל ילד,8250,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040252,המועצה להנצחה,210,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040253,תמיכות בארגוני הנצחה,3275,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040260,לשכת ראש הממשלה לשעבר,704,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040269,תוכנית פיתוח ישובי,429,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040272,לשכת השר יצחק כהן,12,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040275,לשכת השר משולם נהרי,16,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040276,לשכת השר מתן וילנאי,104,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040277,לשכת סגן השר מיכאל,4472,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040278,לשכת השר יעקב אדרי,54,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040279,לשכת השר איתן כבל,2,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040302,לשכה מרכזית לסטטיסטיקה,583,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040303,אמרכלות,686,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040304,מפקד אוכלוסין,3596,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040311,סקר משקי בית,32,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040313,סקר חברתי,134,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040510,הנהלת הלשכה,1293,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040519,אמרכלות,1094,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040520,צילום וארכיון,221,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040603,"אמרכלות מנהלת סל""ע",39725,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040610,סיוע לפרטים - מגורים,55471,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040612,סיוע לעסקים,17302,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040614,מימון פעולות משרדי,"208,924",0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040801,מועצות דתיות,25134,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040802,שירותי דת,2328,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040803,בתי כנסת,7,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040806,פתוח בתי עלמין,36321,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040902,"שירותי כ""א וייעוץ",648,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040903,אמרכלות,2200,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040904,מיכון,203,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040905,הסברה אירועים,739,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040906,פעולות למען הכשרות,214,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,040907,פעולות הרבנות הראשית,2921,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,042102,אמרכלות,3363,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,042103,קידום הנגב והגליל,35306,0,0,0,0
2006,04,001,עודף מחוייב,5,עודפים,3,הודעה לועדה,0,042104,לשכת סגנית השר,194,0,0,0,0
2006,04,002,"קואליציוני ר.כ ש""ס מפד""ל ישראל ביתנו",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,9,040178,הרשות למלחמה בסמים,"6,000",0,0,0,0
2006,04,002,"קואליציוני ר.כ ש""ס מפד""ל ישראל ביתנו",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,9,040801,מועצות דתיות,"20,000",0,0,0,0
2006,04,002,"קואליציוני ר.כ ש""ס מפד""ל ישראל ביתנו",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,9,040802,שירותי דת,"1,500",0,0,0,0
2006,04,002,"קואליציוני ר.כ ש""ס מפד""ל ישראל ביתנו",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,9,470101,רזרבה כללית,"-27,500",0,0,0,0
2006,04,003,"התנתקות- השתתפות פנים, ותמ""ת",7,שינוי פנימי,1,אישור אגף,0,040614,מימון פעולות משרדי,0,0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040601,"שכר מנהלת סל""ע","19,573",0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040603,"אמרכלות מנהלת סל""ע","9,858",0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040604,"פעולות מנהלת סל""ע","23,940",0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040610,סיוע לפרטים - מגורים,"93,338",0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040611,סיוע לפרטים - תעסוקה,"-20,000",0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040612,סיוע לעסקים,0,0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040613,רזרבה לתכנית ההתנתקות,-150000,0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040614,מימון פעולות משרדי,23291,0,0,0,0
2006,04,004,התנתקות- מגוון שינויים,7,שינוי פנימי,2,אישור ועדה,30,040802,שירותי דת,0,0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040119,אמרכלות,50,0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040131,ארכיון המדינה,90,0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040139,אמרכלות ארכיון המדינה,33,0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040219,אמרכלות ראשות הממשלה,469,0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040302,לשכה מרכזית לסטטיסטיקה,384,0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040304,מפקד אוכלוסין,"12,000",0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040510,הנהלת הלשכה,342,0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040519,אמרכלות,582,0,0,0,0
2006,04,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040610,סיוע לפרטים - מגורים,12474,0,0,0,0
2006,04,006,"התנתקות- השתתפות בפקע""ר",7,שינוי פנימי,1,אישור אגף,0,040614,מימון פעולות משרדי,0,0,0,0,0
2006,04,007,סמים השתתפות ברווחה,7,שינוי פנימי,1,אישור אגף,0,040178,הרשות למלחמה בסמים,0,0,0,0,0
2006,04,008,תוספות לנתיב,7,שינוי פנימי,2,אישור ועדה,92,040401,רזרבה למשרד ראש הממשלה,"-4,400",0,0,0,0
2006,04,008,תוספות לנתיב,7,שינוי פנימי,2,אישור ועדה,92,041501,שכר עובדי נתיב,900,0,0,0,0
2006,04,008,תוספות לנתיב,7,שינוי פנימי,2,אישור ועדה,92,041502,אמרכלות ופעולות,3091,0,0,0,0
2006,04,008,תוספות לנתיב,7,שינוי פנימי,2,אישור ועדה,92,041505,פרוייקט מיחשוב,409,0,0,0,0
2006,04,009,"קיצוץ למ""ס",6,הגדלה רגילה,2,אישור ועדה,97,040112,המינהלה לפרוייקטים,0,0,0,40000,0
2006,04,009,"קיצוץ למ""ס",6,הגדלה רגילה,2,אישור ועדה,97,040302,לשכה מרכזית לסטטיסטיקה,-129,0,0,0,0
2006,04,009,"קיצוץ למ""ס",6,הגדלה רגילה,2,אישור ועדה,97,040303,אמרכלות,-300,0,0,0,0
2006,04,009,"קיצוץ למ""ס",6,הגדלה רגילה,2,אישור ועדה,97,040304,מפקד אוכלוסין,1271,0,0,0,0
2006,04,009,"קיצוץ למ""ס",6,הגדלה רגילה,2,אישור ועדה,97,040310,רזרבה להתייקרויות,-655,0,0,0,0
2006,04,009,"קיצוץ למ""ס",6,הגדלה רגילה,2,אישור ועדה,97,040311,סקר משקי בית,-8,0,0,0,0
2006,04,009,"קיצוץ למ""ס",6,הגדלה רגילה,2,אישור ועדה,97,040313,סקר חברתי,-55,0,0,0,0
2006,04,009,"קיצוץ למ""ס",6,הגדלה רגילה,2,אישור ועדה,97,040401,רזרבה למשרד ראש הממשלה,-124,0,0,0,0
2006,04,010,עודפים של ארגון נתיב,5,עודפים,3,הודעה לועדה,0,041501,שכר עובדי נתיב,650,0,0,0,0
2006,04,010,עודפים של ארגון נתיב,5,עודפים,3,הודעה לועדה,0,041502,אמרכלות ופעולות,1846,0,0,0,0
2006,04,010,עודפים של ארגון נתיב,5,עודפים,3,הודעה לועדה,0,041505,פרוייקט מיחשוב,"1,022",0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040120,מערך הגיור,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040162,השתתפות האפוטרופוס כללי,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040163,מפעלים חינוכיים,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040198,סיוע נפגעות תקיפה מינית,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040252,המועצה להנצחה,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040253,תמיכות בארגוני הנצחה,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040269,תוכנית פיתוח ישובי,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040277,לשכת סגן השר מיכאל,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,040302,לשכה מרכזית לסטטיסטיקה,0,0,0,0,0
2006,04,011,"השתתפויות- למ""ס וחינוך ונגב",7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2006,04,012,העברה ל23,8,לרזרבה כללית,2,אישור ועדה,112,040280,שר לעינייני גימלאים,"-2,500",0,0,0,0
2006,04,012,העברה ל23,8,לרזרבה כללית,2,אישור ועדה,112,470101,רזרבה כללית,"2,500",0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040178,הרשות למלחמה בסמים,"3,000",0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040219,אמרכלות ראשות הממשלה,"11,500",0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040253,תמיכות בארגוני הנצחה,785,0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040272,לשכת השר יצחק כהן,1152,0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040275,לשכת השר משולם נהרי,0,0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040277,לשכת סגן השר מיכאל,-1618,0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040278,לשכת השר יעקב אדרי,0,0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040279,לשכת השר איתן כבל,1152,0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040401,רזרבה למשרד ראש הממשלה,"-15,971",0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040901,שכר,7,0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040903,אמרכלות,-7,0,0,0,0
2006,04,013,ועדה (רשות למלחמה בסמים +שרים בלי תיק),6,הגדלה רגילה,2,אישור ועדה,119,040906,פעולות למען הכשרות,0,210,-210,0,0
2006,04,014,העברה מ70 ו13,9,מרזרבה כללית,2,אישור ועדה,122,040809,פיתוח מבני דת,20000,0,0,48142,0
2006,04,014,העברה מ70 ו13,9,מרזרבה כללית,2,אישור ועדה,122,470101,רזרבה כללית,"-20,000",0,0,-48142,0
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,040119,אמרכלות,"3,159",20,-20,0,2
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,040401,רזרבה למשרד ראש הממשלה,-415,0,0,0,0
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,040614,מימון פעולות משרדי,0,0,0,0,0
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,040801,מועצות דתיות,"-8,845",0,0,0,0
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,040802,שירותי דת,"2,350",0,0,0,0
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,040803,בתי כנסת,-639,0,0,0,0
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,040806,פתוח בתי עלמין,"3,975",0,0,0,0
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,042103,קידום הנגב והגליל,415,0,0,0,0
2006,04,015,פנייה ראשונה 2006 - דתות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,125,470101,רזרבה כללית,0,0,0,0,-2
2006,04,016,העברה מ83 מצב ביטחוני,9,מרזרבה כללית,2,אישור ועדה,127,040190,פעולות בעקבות המצב,12000,0,0,0,0
2006,04,016,העברה מ83 מצב ביטחוני,9,מרזרבה כללית,2,אישור ועדה,127,470101,רזרבה כללית,"-12,000",0,0,0,0
2006,04,017,סמים העברה לביטחון פנים,8,לרזרבה כללית,2,אישור ועדה,165,040178,הרשות למלחמה בסמים,"-1,250",0,0,0,0
2006,04,017,סמים העברה לביטחון פנים,8,לרזרבה כללית,2,אישור ועדה,165,470101,רזרבה כללית,"1,250",0,0,0,0
2006,04,018,השתתפות במשרד החקלאות,7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2006,04,019,העברה מ70 עלי נגב,9,מרזרבה כללית,2,אישור ועדה,183,042103,קידום הנגב והגליל,2000,0,0,0,0
2006,04,019,העברה מ70 עלי נגב,9,מרזרבה כללית,2,אישור ועדה,183,470101,רזרבה כללית,"-2,000",0,0,0,0
2006,04,020,השתתפות במשרד החקלאות,7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040111,שירותים מרכזיים,-783,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040112,המינהלה לפרוייקטים,"-6,918",0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040119,אמרכלות,"-1,601",0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040120,מערך הגיור,-311,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040131,ארכיון המדינה,-362,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040132,הנצחת נשיאים וראשי,-12,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040139,אמרכלות ארכיון המדינה,-375,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040171,מרכז בגין,-412,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040172,מרכז רבין,-322,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040175,היכל הגבורה ים-עכו,-10,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040176,חלקת גדולי האומה,-19,0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040178,הרשות למלחמה בסמים,"-1,794",0,0,0,0
2006,04,021,הפחתה 3%,2,קיצוץ לרזרבה,2,אישור ועדה,9001,040211,לשכת ראש הממשלה,-88,0,0,0,0
