"0000010101 - מס הכנסה","0","0","-1","-1","","-1",""," "," "," "," "," "," "
"00000101 - מס הכנסה","0","0","-1","-1","","-1",""," "," "," "," "," "," "
"0000010201 - מס הכנסה שכירים","58300000","58300000","44726359","-13573641","76.7000390625","-13573641","76.7000390625"," "," "," "," "," "," "
"00000102 - מס הכנסה שכירים","58300000","58300000","44726359","-13573641","76.7000390625","-13573641","76.7000390625"," "," "," "," "," "," "
"0000010301 - מס הכנסה חברות","","","15745077","15745077","","15745077",""," "," "," "," "," "," "
"00000103 - מס הכנסה סקטור עסקי","","","15745077","15745077","","15745077",""," "," "," "," "," "," "
"000001 - מס הכנסה","58300000","58300000","60471435","2171435","103.700078125","2171435","103.700078125"," "," "," "," "," "," "
"0000020201 - מע""מ על מלכרים","6430000","6430000","4158800","-2271200","64.7000390625","-2271200","64.7000390625"," "," "," "," "," "," "
"00000202 - מע""מ על מלכרים","6430000","6430000","4158800","-2271200","64.7000390625","-2271200","64.7000390625"," "," "," "," "," "," "
"000002 - מיסים על הוצאות שכר","6430000","6430000","4158800","-2271200","64.7000390625","-2271200","64.7000390625"," "," "," "," "," "," "
"0000030101 - מס שבח","970000","970000","1004937","34937","103.600078125","34937","103.600078125"," "," "," "," "," "," "
"00000301 - מס שבח","970000","970000","1004937","34937","103.600078125","34937","103.600078125"," "," "," "," "," "," "
"000003 - מס שבח","970000","970000","1004937","34937","103.600078125","34937","103.600078125"," "," "," "," "," "," "
"0000040101 - מס רכישה","1460000","1460000","1647352","187352","112.800078125","187352","112.800078125"," "," "," "," "," "," "
"00000401 - מס רכישה","1460000","1460000","1647352","187352","112.800078125","187352","112.800078125"," "," "," "," "," "," "
"000004 - מס רכישה","1460000","1460000","1647352","187352","112.800078125","187352","112.800078125"," "," "," "," "," "," "
"0000050101 - מס רכוש","800000","800000","1120875","320875","140.100078125","320875","140.100078125"," "," "," "," "," "," "
"00000501 - מס רכוש","800000","800000","1120875","320875","140.100078125","320875","140.100078125"," "," "," "," "," "," "
"000005 - מס רכוש","800000","800000","1120875","320875","140.100078125","320875","140.100078125"," "," "," "," "," "," "
"0000070101 - מס מעסיקים","1130000","1130000","1285758","155758","113.800078125","155758","113.800078125"," "," "," "," "," "," "
