"0000010201 - מס הכנסה שכירים","31132500","31132500","47771583","16639083","153.400078125","16639083","153.400078125"," "," "," "," "," "," "
"00000102 - מס הכנסה שכירים","31132500","31132500","47771583","16639083","153.400078125","16639083","153.400078125"," "," "," "," "," "," "
"0000010301 - מס הכנסה חברות","17500000","17500000","28242343","10742343","161.400078125","10742343","161.400078125"," "," "," "," "," "," "
"0000010302 - מס הכנסה עצמאים","10500000","10500000","","-10500000","0","-10500000","0"," "," "," "," "," "," "
"0000010303 - מס הכנסה מנהלי חברות","8500000","8500000","","-8500000","0","-8500000","0"," "," "," "," "," "," "
"00000103 - מס הכנסה סקטור עסקי","36500000","36500000","28242343","-8257657","77.4000390625","-8257657","77.4000390625"," "," "," "," "," "," "
"000001 - מס הכנסה","67632500","67632500","76013925","8381425","112.400078125","8381425","112.400078125"," "," "," "," "," "," "
"0000020201 - מע""מ על מלכרים","5900000","5900000","","-5900000","0","-5900000","0"," "," "," "," "," "," "
"00000202 - מע""מ על מלכרים","5900000","5900000","","-5900000","0","-5900000","0"," "," "," "," "," "," "
"0000020301 - מע""מ על פיננסים","1800000","1800000","","-1800000","0","-1800000","0"," "," "," "," "," "," "
"00000203 - מע""מ על פיננסים","1800000","1800000","","-1800000","0","-1800000","0"," "," "," "," "," "," "
"000002 - מיסים על הוצאות שכר","7700000","7700000","","-7700000","0","-7700000","0"," "," "," "," "," "," "
"0000030101 - מס שבח","850000","850000","1269733","419733","149.400078125","419733","149.400078125"," "," "," "," "," "," "
"00000301 - מס שבח","850000","850000","1269733","419733","149.400078125","419733","149.400078125"," "," "," "," "," "," "
"000003 - מס שבח","850000","850000","1269733","419733","149.400078125","419733","149.400078125"," "," "," "," "," "," "
"0000040101 - מס רכישה","1232500","1232500","2288264","1055764","185.70015625","1055764","185.70015625"," "," "," "," "," "," "
"00000401 - מס רכישה","1232500","1232500","2288264","1055764","185.70015625","1055764","185.70015625"," "," "," "," "," "," "
"000004 - מס רכישה","1232500","1232500","2288264","1055764","185.70015625","1055764","185.70015625"," "," "," "," "," "," "
"0000050101 - מס רכוש","285000","285000","166358","-118642","58.4000390625","-118642","58.4000390625"," "," "," "," "," "," "
"00000501 - מס רכוש","285000","285000","166358","-118642","58.4000390625","-118642","58.4000390625"," "," "," "," "," "," "
"000005 - מס רכוש","285000","285000","166358","-118642","58.4000390625","-118642","58.4000390625"," "," "," "," "," "," "
"0000070101 - מס מעסיקים","2000000","2000000","","-2000000","0","-2000000","0"," "," "," "," "," "," "
"00000701 - מס מעסיקים","2000000","2000000","","-2000000","0","-2000000","0"," "," "," "," "," "," "
"000007 - מס מעסיקים","2000000","2000000","","-2000000","0","-2000000","0"," "," "," "," "," "," "
"0000110101 - מכס והיטל על היבוא","1400000","1400000","1597555","197555","114.100078125","197555","114.100078125"," "," "," "," "," "," "
"00001101 - מכס והיטל על היבוא","1400000","1400000","1597555","197555","114.100078125","197555","114.100078125"," "," "," "," "," "," "
"000011 - מכס והיטל על היבוא","1400000","1400000","1597555","197555","114.100078125","197555","114.100078125"," "," "," "," "," "," "
"0000130201 - מס קניה מוצרי יבוא","8600000","8600000","10272143","1672143","119.400078125","1672143","119.400078125"," "," "," "," "," "," "
"00001302 - מס קניה מוצרי יבוא","8600000","8600000","10272143","1672143","119.400078125","1672143","119.400078125"," "," "," "," "," "," "
"0000130301 - מס קניה מקומי","400000","400000","371810","-28190","93","-28190","93"," "," "," "," "," "," "
"00001303 - מס קניה מקומי","400000","400000","371810","-28190","93","-28190","93"," "," "," "," "," "," "
"000013 - מס קניה","9000000","9000000","10643953","1643953","118.300078125","1643953","118.300078125"," "," "," "," "," "," "
"0000140201 - מע""מ ייצור מקומי","44750000","44750000","18993575","-25756425","42.4000390625","-25756425","42.4000390625"," "," "," "," "," "," "
"0000140202 - מע""מ ייבוא אזרחי","","","25622389","25622389","","25622389",""," "," "," "," "," "," "
"0000140203 - מע""מ ייבוא בטחוני","1651100","1651100","1273591","-377509","77.1000390625","-377509","77.1000390625"," "," "," "," "," "," "
"00001402 - תקבולי מע""מ נטו","46401100","46401100","45889555","-511545","98.900078125","-511545","98.900078125"," "," "," "," "," "," "
"000014 - תקבולי מע""מ ברוטו","46401100","46401100","45889555","-511545","98.900078125","-511545","98.900078125"," "," "," "," "," "," "
"0000150101 - מס טבק - בלו","1000000","1000000","911040","-88960","91.100078125","-88960","91.100078125"," "," "," "," "," "," "
"00001501 - מס טבק - בלו","1000000","1000000","911040","-88960","91.100078125","-88960","91.100078125"," "," "," "," "," "," "
"000015 - מס טבק - בלו","1000000","1000000","911040","-88960","91.100078125","-88960","91.100078125"," "," "," "," "," "," "
"0000180101 - מס דלק","8400000","8400000","7919072","-480928","94.300078125","-480928","94.300078125"," "," "," "," "," "," "
"00001801 - מס דלק","8400000","8400000","7919072","-480928","94.300078125","-480928","94.300078125"," "," "," "," "," "," "
"000018 - מס דלק","8400000","8400000","7919072","-480928","94.300078125","-480928","94.300078125"," "," "," "," "," "," "
"0000200101 - מס בולים","750000","750000","883095","133095","117.700078125","133095","117.700078125"," "," "," "," "," "," "
"00002001 - מס בולים","750000","750000","883095","133095","117.700078125","133095","117.700078125"," "," "," "," "," "," "
"000020 - מס בולים","750000","750000","883095","133095","117.700078125","133095","117.700078125"," "," "," "," "," "," "
"0000240101 - אגרות כלי רכב","2896800","2896800","2440332","-456468","84.200078125","-456468","84.200078125"," "," "," "," "," "," "
"00002401 - אגרות כלי רכב","2896800","2896800","2440332","-456468","84.200078125","-456468","84.200078125"," "," "," "," "," "," "
"000024 - אגרות כלי רכב","2896800","2896800","2440332","-456468","84.200078125","-456468","84.200078125"," "," "," "," "," "," "
"0000250101 - אגרות, קנסות ורשיונות","2203200","2203200","1963376","-239824","89.100078125","-239824","89.100078125"," "," "," "," "," "," "
"0000250102 - קנסות","","","444321","444321","","444321",""," "," "," "," "," "," "
"00002501 - אגרות קנסות ורשיונות","2203200","2203200","2407697","204497","109.300078125","204497","109.300078125"," "," "," "," "," "," "
"0000250301 - אגרות תדרים","","","221115","221115","","221115",""," "," "," "," "," "," "
"00002503 - אגרות תדרים","","","221115","221115","","221115",""," "," "," "," "," "," "
"0000250501 - רשיון שנתי לבנקים","","","20440","20440","","20440",""," "," "," "," "," "," "
"00002505 - רשיון שנתי לבנקים","","","20440","20440","","20440",""," "," "," "," "," "," "
"0000250601 - אגרות לרישוי סוכני בטוח","","","5788","5788","","5788",""," "," "," "," "," "," "
"00002506 - אגרות לרישוי סוכני בטוח","","","5788","5788","","5788",""," "," "," "," "," "," "
"000025 - אגרות קנסות ורשיונות","2203200","2203200","2655041","451841","120.5","451841","120.5"," "," "," "," "," "," "
"0000340101 - ריבית במט""ח","163980","163980","199204","35224","121.5","35224","121.5"," "," "," "," "," "," "
"00003401 - ריבית במט""ח","163980","163980","199204","35224","121.5","35224","121.5"," "," "," "," "," "," "
"0000340201 - ריבית בגין כספי ערבויות","","","5567","5567","","5567",""," "," "," "," "," "," "
"00003402 - ריבית בגין כספי ערבויות","","","5567","5567","","5567",""," "," "," "," "," "," "
"0000340301 - ריבית בגין עסקאות במט""ח","","","32063","32063","","32063",""," "," "," "," "," "," "
"00003403 - ריבית בגין עסקאות במט""ח","","","32063","32063","","32063",""," "," "," "," "," "," "
"000034 - ריבית במט""ח","163980","163980","236834","72854","144.400078125","72854","144.400078125"," "," "," "," "," "," "
"0000350101 - גביית ריבית","2437750","2437750","1335","-2436415","0.100000076293945","-2436415","0.100000076293945"," "," "," "," "," "," "
"00003501 - גביית ריבית","2437750","2437750","1335","-2436415","0.100000076293945","-2436415","0.100000076293945"," "," "," "," "," "," "
"0000350201 - גביית ריבית ממשכנתאות","","","1280732","1280732","","1280732",""," "," "," "," "," "," "
"0000350202 - גביית הצמדה לרבית -","","","389808","389808","","389808",""," "," "," "," "," "," "
"0000350203 - גביית ריבית- מח' הגבייה","","","405410","405410","","405410",""," "," "," "," "," "," "
"0000350204 - גביית הצמדה לריבית","","","211184","211184","","211184",""," "," "," "," "," "," "
"00003502 - גביית ריבית מח' הגבייה","","","2287135","2287135","","2287135",""," "," "," "," "," "," "
"0000350301 - תקבולי ריבית שונים","","","11882","11882","","11882",""," "," "," "," "," "," "
"0000350302 - גביית ריבית על שטרי הון","","","5905","5905","","5905",""," "," "," "," "," "," "
"00003503 - תקבולי רבית מגורמים שונ","","","17787","17787","","17787",""," "," "," "," "," "," "
"000035 - גביית ריבית","2437750","2437750","2306257","-131493","94.600078125","-131493","94.600078125"," "," "," "," "," "," "
