"00203103 - תמיכות במוסדות תרבות","254428","305185","293188","38760","115.200078125","-11997","96.100078125"," "," "," "," "," "," "
"0020310645 - מתנסי""ם","116718","179764","177771","61053","152.300078125","-1993","98.900078125"," "," "," "," "," "," "
"00203106 - תמיכה במתנ""סים","116718","179764","177771","61053","152.300078125","-1993","98.900078125"," "," "," "," "," "," "
"0020310745 - ספריות צבוריות","14206","14124","13844","-362","97.5","-280","98"," "," "," "," "," "," "
"0020310747 - יעוץ,הדרכה והשתלמויות","349","0","","-349","0","0",""," "," "," "," "," "," "
"00203107 - ספריות צבוריות","14555","14124","13844","-711","95.100078125","-280","98"," "," "," "," "," "," "
"0020310845 - מפעלי לימוד בסיסי","3292","2867","2788","-504","84.700078125","-79","97.200078125"," "," "," "," "," "," "
"0020310847 - פרסומים ורכישות","287","474","433","146","150.900078125","-41","91.400078125"," "," "," "," "," "," "
"0020310848 - הכנסות ממכירת פרסומים","","","-4","-4","","-4",""," "," "," "," "," "," "
"0020310849 - מפעלי ספרות מחקר","714","1103","943","229","132.100078125","-160","85.5"," "," "," "," "," "," "
"0020310855 - טפוח ערכים-יהדות,ציונות","1671","3914","3196","1525","191.30015625","-718","81.7000390625"," "," "," "," "," "," "
"0020310857 - פעולות בתרבות תורנית","982","2969","2664","1682","271.30015625","-305","89.700078125"," "," "," "," "," "," "
"0020310863 - חודש המורשת היהודית","521","331","327","-194","62.8000390625","-4","98.800078125"," "," "," "," "," "," "
"0020310871 - פרסי שר החינוך לתרבות","198","198","180","-18","90.900078125","-18","90.900078125"," "," "," "," "," "," "
"0020310873 - מכונים לפעולות תרבות","678","678","427","-251","63","-251","63"," "," "," "," "," "," "
"00203108 - תרבות תורנית","8343","12534","10954","2611","131.300078125","-1580","87.400078125"," "," "," "," "," "," "
"0020310945 - תכניות,השגחה,בקרה,מחקר","11","231","336","325","3054.5","105","145.5"," "," "," "," "," "," "
"0020310946 - הכנסות מתלמידים","","-220","-312","-312","","-92","141.800078125"," "," "," "," "," "," "
"0020310947 - הדרכת מורים והשתלמות","196","396","431","235","219.90015625","35","108.800078125"," "," "," "," "," "," "
"0020310948 - הכנסות ממשתתפי הקורסים","","","-58","-58","","-58",""," "," "," "," "," "," "
"0020310949 - הוצאות ארגוניות","20","20","16","-4","80","-4","80"," "," "," "," "," "," "
"0020310951 - חומר לימוד וקריאה","47","47","47","0","100","0","100"," "," "," "," "," "," "
"0020310955 - תכנית לימודים ופרסומים","481","685","785","304","163.200078125","100","114.600078125"," "," "," "," "," "," "
"0020310956 - הכנסות ממכירת פרסומים","","","-100","-100","","-100",""," "," "," "," "," "," "
"0020310957 - פעולות משותפות עם","310","310","310","0","100","0","100"," "," "," "," "," "," "
"00203109 - חינוך מבוגרים - הדרכה","1065","1469","1457","392","136.800078125","-12","99.200078125"," "," "," "," "," "," "
"0020311047 - אולפנים ואולפניות","4015","7936","7445","3430","185.40015625","-491","93.800078125"," "," "," "," "," "," "
"0020311049 - אמצעי לימוד אורקוליים","21","270","266","245","1266.700625","-4","98.5"," "," "," "," "," "," "
"0020311053 - תהיל""ה","4513","3927","3662","-851","81.1000390625","-265","93.300078125"," "," "," "," "," "," "
"0020311055 - סמינרים ללימוד","588","771","970","382","165","199","125.800078125"," "," "," "," "," "," "
"0020311056 - הכנסות משתתפי הסמינרים","","","-272","-272","","-272",""," "," "," "," "," "," "
"0020311057 - כיתות וחוגים בשיתוף עם","3414","6207","5643","2229","165.30015625","-564","90.900078125"," "," "," "," "," "," "
"0020311059 - תמיכה במוסדות לחינוך","100","130","130","30","130","0","100"," "," "," "," "," "," "
"0020311060 - השתתפות משרד העבודה","","-5000","-4712","-4712","","288","94.200078125"," "," "," "," "," "," "
"0020311061 - פרויקטים בתרבות","3802","0","","-3802","0","0",""," "," "," "," "," "," "
"0020311063 - אולפנים לעולים השתתפות","1702","2392","2274","572","133.600078125","-118","95.100078125"," "," "," "," "," "," "
"0020311065 - סמינרים וימי עיון","1041","658","651","-390","62.5","-7","98.900078125"," "," "," "," "," "," "
"0020311067 - השלמת השכלה והעשרה","","3794","3793","3793","","-1","100"," "," "," "," "," "," "
"0020311068 - השתתפות משרד הבטחון","","-500","-236","-236","","264","47.2000390625"," "," "," "," "," "," "
"00203110 - אולפנים והנחלת הלשון","19196","20585","19613","417","102.200078125","-972","95.300078125"," "," "," "," "," "," "
"0020311141 - רשות עתיקות","28202","39842","39842","11640","141.300078125","0","100"," "," "," "," "," "," "
"0020311143 - רזרבה לרשות העתיקות","4990","0","","-4990","0","0",""," "," "," "," "," "," "
"00203111 - רשות עתיקות","33192","39842","39842","6650","120","0","100"," "," "," "," "," "," "
"0020311245 - כנוסים בי""נל וארוח","193","1979","1150","957","595.9003125","-829","58.1000390625"," "," "," "," "," "," "
"0020311261 - פעולות לשיתוף בינלאומי","392","392","382","-10","97.400078125","-10","97.400078125"," "," "," "," "," "," "
"00203112 - קשרי חוץ","585","2371","1532","947","261.90015625","-839","64.6000390625"," "," "," "," "," "," "
"0020311901 - פעולות תרבות לחרדים","16082","26323","25464","9382","158.300078125","-859","96.700078125"," "," "," "," "," "," "
"0020311902 - פעולות תרבות לחרדים -","1004","262","224","-780","22.30001953125","-38","85.5"," "," "," "," "," "," "
"00203119 - פעולות תרבות לחרדים","17086","26585","25688","8602","150.300078125","-897","96.600078125"," "," "," "," "," "," "
"0020312041 - מכללות אזוריות","35473","52080","51929","16456","146.400078125","-151","99.700078125"," "," "," "," "," "," "
"0020312042 - מכללות ומוסדות על -","844","1087","922","78","109.200078125","-165","84.800078125"," "," "," "," "," "," "
"0020312043 - מדרשות ומוסדות על","3202","3212","1970","-1232","61.5","-1242","61.3000390625"," "," "," "," "," "," "
"0020312044 - השתתפות משרד העו""ר","","-150","","0","","150","0"," "," "," "," "," "," "
"0020312045 - יוזמות ופעולות של","1183","981","785","-398","66.4000390625","-196","80"," "," "," "," "," "," "
"0020312051 - המועצה להשכלה גבוהה","41","41","41","0","100","0","100"," "," "," "," "," "," "
"0020312053 - מסלולים טכנולוגיים","1407","0","","-1407","0","0",""," "," "," "," "," "," "
"00203120 - מכללות ומוסדות להשכלה","42150","57251","55648","13498","132","-1603","97.200078125"," "," "," "," "," "," "
"0020312141 - פעולות ופרסומי הועד","15","158","96","81","640","-62","60.8000390625"," "," "," "," "," "," "
"0020312143 - דמי חבר באונסקו","3707","3707","3304","-403","89.100078125","-403","89.100078125"," "," "," "," "," "," "
"0020312159 - נסיעות לאונסקו","35","35","7","-28","20","-28","20"," "," "," "," "," "," "
"00203121 - פעילות עם ארגונים","3757","3900","3406","-351","90.700078125","-494","87.300078125"," "," "," "," "," "," "
"002031 - תרבות","513975","671868","650555","136580","126.600078125","-21313","96.800078125"," "," "," "," "," "," "
"0020320247 - ציוד ומכשירים לפעולות","201","800","758","557","377.1003125","-42","94.800078125"," "," "," "," "," "," "
"0020320249 - רכישות לארועי ספורט","408","460","432","24","105.900078125","-28","93.900078125"," "," "," "," "," "," "
"0020320253 - תחרויות וכנסי  ספורט","152","227","77","-75","50.7000390625","-150","33.90001953125"," "," "," "," "," "," "
"0020320255 - חוגי ספורט ולימוד שחיה","569","855","830","261","145.900078125","-25","97.100078125"," "," "," "," "," "," "
"0020320257 - חינוך ימי","718","899","873","155","121.600078125","-26","97.100078125"," "," "," "," "," "," "
"0020320261 - ציוד ימי","674","1882","1860","1186","276","-22","98.800078125"," "," "," "," "," "," "
"0020320263 - התאחדויות ספורט בבתי","2468","4768","4768","2300","193.20015625","0","100"," "," "," "," "," "," "
"0020320265 - פנימיה למחוננים בספורט","2001","2101","2101","100","105","0","100"," "," "," "," "," "," "
"00203202 - חינוך גופני בבתיה""ס","7191","11992","11698","4507","162.700078125","-294","97.5"," "," "," "," "," "," "
"0020320345 - השתתפות בתחנות","85","85","85","0","100","0","100"," "," "," "," "," "," "
"0020320347 - מחקרים בחינוך גופני","76","90","90","14","118.400078125","0","100"," "," "," "," "," "," "
"0020320349 - פרסומים מקצועיים","14","14","14","0","100","0","100"," "," "," "," "," "," "
"0020320351 - דמי חבר בארגונים","4","4","3","-1","75","-1","75"," "," "," "," "," "," "
"00203203 - שרותים מרכזיים","179","193","192","13","107.300078125","-1","99.5"," "," "," "," "," "," "
