"0000420101 - תמלוגים ממפעלים עסקיים","1100","1100","96","-1004","8.7000048828125","-1004","8.7000048828125"," "," "," "," "," "," "
"00004201 - תמלוגים ממפעלים עסקיים","1100","1100","96","-1004","8.7000048828125","-1004","8.7000048828125"," "," "," "," "," "," "
"000042 - תמלוגים ממפעלים עסקיים","1100","1100","96","-1004","8.7000048828125","-1004","8.7000048828125"," "," "," "," "," "," "
"0000430101 - תמלוגים מאוצרות טבע","65000","65000","59000","-6000","90.800078125","-6000","90.800078125"," "," "," "," "," "," "
"00004301 - תמלוגים מאוצרות טבע","65000","65000","59000","-6000","90.800078125","-6000","90.800078125"," "," "," "," "," "," "
"000043 - תמלוגים מאוצרות טבע","65000","65000","59000","-6000","90.800078125","-6000","90.800078125"," "," "," "," "," "," "
"0000440101 - תמלוגים מחברות ממשלתיות","242000","242000","","-242000","0","-242000","0"," "," "," "," "," "," "
"0000440102 - תמלוגים מבזק","320000","320000","256842","-63158","80.3000390625","-63158","80.3000390625"," "," "," "," "," "," "
"0000440103 - תמלוגים מרשות שדות התעו","","","13268","13268","","13268",""," "," "," "," "," "," "
"0000440104 - תמלוגים מרשות הנמלים","160000","160000","128453","-31547","80.3000390625","-31547","80.3000390625"," "," "," "," "," "," "
"0000440105 - תמלוגים מרשות הדואר","25000","25000","48580","23580","194.30015625","23580","194.30015625"," "," "," "," "," "," "
"0000440106 - תמלוגים מהחברה למדליות","3000","3000","812","-2188","27.10001953125","-2188","27.10001953125"," "," "," "," "," "," "
"00004401 - תמלוגים מחברות ממשלתיות","750000","750000","447955","-302045","59.7000390625","-302045","59.7000390625"," "," "," "," "," "," "
"000044 - תמלוגים מחברות ממשלתיות","750000","750000","447955","-302045","59.7000390625","-302045","59.7000390625"," "," "," "," "," "," "
"0000450201 - דיוידנדים מחברות שונות","150000","150000","141599","-8401","94.400078125","-8401","94.400078125"," "," "," "," "," "," "
"0000450202 - דיוידנדים מבזק","120000","120000","6246","-113754","5.2000048828125","-113754","5.2000048828125"," "," "," "," "," "," "
"0000450203 - דיוידנדים מחברת חשמל","130000","130000","20244","-109756","15.600009765625","-109756","15.600009765625"," "," "," "," "," "," "
"0000450204 - דיוידנדים מבתי זיקוק","16000","16000","17829","1829","111.400078125","1829","111.400078125"," "," "," "," "," "," "
"0000450205 - דיוידנדים משרותי נפט","55000","55000","","-55000","0","-55000","0"," "," "," "," "," "," "
"00004502 - דיוידנדים מחברות","471000","471000","185918","-285082","39.5","-285082","39.5"," "," "," "," "," "," "
"0000450301 - דיוידנדים מבנק לאומי","50000","50000","179270","129270","358.5","129270","358.5"," "," "," "," "," "," "
"0000450302 - דיוידנדים מבנק הפועלים","200000","200000","243493","43493","121.700078125","43493","121.700078125"," "," "," "," "," "," "
"0000450303 - דיוידנדים מבנק איגוד","9000","9000","","-9000","0","-9000","0"," "," "," "," "," "," "
"0000450304 - דיוידנדים מבנק המזרחי","70000","70000","0","-70000","0","-70000","0"," "," "," "," "," "," "
"0000450305 - דיוידנדים מבנק דיסקונט","60000","60000","0","-60000","0","-60000","0"," "," "," "," "," "," "
"00004503 - דיוידנדים מבנקים שבהסדר","389000","389000","422764","33764","108.700078125","33764","108.700078125"," "," "," "," "," "," "
"000045 - דיוידנדים מחברות ממשלתי","860000","860000","608682","-251318","70.8000390625","-251318","70.8000390625"," "," "," "," "," "," "
"0000460101 - החזר ע""ח שנים קודמות","520000","520000","551265","31265","106","31265","106"," "," "," "," "," "," "
"00004601 - החזר ע""ח שנים קודמות","520000","520000","551265","31265","106","31265","106"," "," "," "," "," "," "
"000046 - החזר ע""ח שנים קודמות","520000","520000","551265","31265","106","31265","106"," "," "," "," "," "," "
"0000470101 - הכנסות שונות","154000","154000","1908965","1754965","1239.600625","1754965","1239.600625"," "," "," "," "," "," "
"0000470102 - רכישת זכויות גמלה %5.81","22000","22000","92638","70638","421.1003125","70638","421.1003125"," "," "," "," "," "," "
"0000470103 - גימלה %2","","","18138","18138","","18138",""," "," "," "," "," "," "
"0000470104 - צרוף שרות קודם","2000","2000","2668","668","133.400078125","668","133.400078125"," "," "," "," "," "," "
"0000470105 - קנסות והחרמות","2000","2000","465576","463576","23278.82","463576","23278.82"," "," "," "," "," "," "
"0000470106 - הכנסות מהפרשי שער","","","83132","83132","","83132",""," "," "," "," "," "," "
"0000470107 - בונוס ""מתמיד"" מאל-על","","","335","335","","335",""," "," "," "," "," "," "
"0000470108 - תמלוגים מסלקום ופלאפון","160000","160000","","-160000","0","-160000","0"," "," "," "," "," "," "
"0000470109 - הכנסות מהחברה להתישבות","2000","2000","3994","1994","199.70015625","1994","199.70015625"," "," "," "," "," "," "
"0000470110 - הכנסות מעמלות סיכון","","","2","2","","2",""," "," "," "," "," "," "
"0000470111 - הכנסות מהרשות השניה","33000","33000","42216","9216","127.900078125","9216","127.900078125"," "," "," "," "," "," "
"0000470112 - הכנ' שונות ממכירת חברות","400000","400000","","-400000","0","-400000","0"," "," "," "," "," "," "
"0000470113 - תרומות","","","80","80","","80",""," "," "," "," "," "," "
"0000470114 - החזר תשלומי יתר מקופ""ח","400000","400000","","-400000","0","-400000","0"," "," "," "," "," "," "
"0000470115 - החזר זכות גימלה","","","3622","3622","","3622",""," "," "," "," "," "," "
"00004701 - הכנסות שונות","1175000","1175000","2621365","1446365","223.10015625","1446365","223.10015625"," "," "," "," "," "," "
"000047 - הכנסות שונות","1175000","1175000","2621365","1446365","223.10015625","1446365","223.10015625"," "," "," "," "," "," "
"0000480101 - הכנסה מיועדת מעל האומדן","180000","180000","130495","-49505","72.5","-49505","72.5"," "," "," "," "," "," "
"00004801 - הכנסה מיועדת מעל האומדן","180000","180000","130495","-49505","72.5","-49505","72.5"," "," "," "," "," "," "
"000048 - הכנסה מיועדת מעל האומדן","180000","180000","130495","-49505","72.5","-49505","72.5"," "," "," "," "," "," "
"0000490101 - העברה מחלק ב'","16434490","16434490","17618447","1183957","107.200078125","1183957","107.200078125"," "," "," "," "," "," "
"00004901 - העברה מחלק ב'","16434490","16434490","17618447","1183957","107.200078125","1183957","107.200078125"," "," "," "," "," "," "
"000049 - העברה מחלק ב'","16434490","16434490","17618447","1183957","107.200078125","1183957","107.200078125"," "," "," "," "," "," "
"0000500101 - דמי שימוש בנכסים ממשלתי","150000","150000","134796","-15204","89.900078125","-15204","89.900078125"," "," "," "," "," "," "
"00005001 - דמי שימוש בנכסים ממשלתי","150000","150000","134796","-15204","89.900078125","-15204","89.900078125"," "," "," "," "," "," "
"000050 - דמי שימוש בנכסים ממשלתי","150000","150000","134796","-15204","89.900078125","-15204","89.900078125"," "," "," "," "," "," "
"0000510201 - גביית קרן משכנתאות","2270000","2270000","1024670","-1245330","45.1000390625","-1245330","45.1000390625"," "," "," "," "," "," "
"0000510202 - גביית הצמדה-קרן משכנתאו","1130000","1130000","1133516","3516","100.300078125","3516","100.300078125"," "," "," "," "," "," "
"00005102 - גביית קרן - מח' הגבייה","3400000","3400000","2158186","-1241814","63.5","-1241814","63.5"," "," "," "," "," "," "
"0000510301 - גביית קרן- גורמים שונים","1270000","1270000","1178876","-91124","92.800078125","-91124","92.800078125"," "," "," "," "," "," "
"0000510302 - גביית הצמדה לקרן- שונים","630000","630000","1460576","830576","231.80015625","830576","231.80015625"," "," "," "," "," "," "
"00005103 - גביית קרן- גורמים שונים","1900000","1900000","2639451","739451","138.900078125","739451","138.900078125"," "," "," "," "," "," "
"000051 - גביית קרן","5300000","5300000","4797637","-502363","90.5","-502363","90.5"," "," "," "," "," "," "
"0000530101 - גביית קרן במט""ח","100000","100000","99902","-98","99.900078125","-98","99.900078125"," "," "," "," "," "," "
"00005301 - גביית קרן במט""ח","100000","100000","99902","-98","99.900078125","-98","99.900078125"," "," "," "," "," "," "
"000053 - גביית קרן במט""ח","100000","100000","99902","-98","99.900078125","-98","99.900078125"," "," "," "," "," "," "
"0000630101 - הכנסות ממינהל מקרקעי","1265000","1265000","1002668","-262332","79.3000390625","-262332","79.3000390625"," "," "," "," "," "," "
"00006301 - הכנסות ממינהל מקרקעי","1265000","1265000","1002668","-262332","79.3000390625","-262332","79.3000390625"," "," "," "," "," "," "
"000063 - הכנסות ממנהל מקרקעי","1265000","1265000","1002668","-262332","79.3000390625","-262332","79.3000390625"," "," "," "," "," "," "
"0000710101 - הפרשות לפנסיה יח'משקיות","11000","11000","2609","-8391","23.70001953125","-8391","23.70001953125"," "," "," "," "," "," "
"00007101 - הפרשות לפנסיה יח'משקיות","11000","11000","2609","-8391","23.70001953125","-8391","23.70001953125"," "," "," "," "," "," "
"000071 - הפרשות לפנסיה-יח'משקיות","11000","11000","2609","-8391","23.70001953125","-8391","23.70001953125"," "," "," "," "," "," "
"0000720101 - הפרשות לפנסיה מ. עסקיים","11000","11000","8115","-2885","73.8000390625","-2885","73.8000390625"," "," "," "," "," "," "
"00007201 - הפרשות לפנסיה מ. עסקיים","11000","11000","8115","-2885","73.8000390625","-2885","73.8000390625"," "," "," "," "," "," "
"000072 - הפרשות לפנסיה מ. עסקיים","11000","11000","8115","-2885","73.8000390625","-2885","73.8000390625"," "," "," "," "," "," "
"0000730101 - הפרשות לפנסיה - חברות","22000","22000","17204","-4796","78.2000390625","-4796","78.2000390625"," "," "," "," "," "," "
"00007301 - הפרשות לפנסיה - חברות","22000","22000","17204","-4796","78.2000390625","-4796","78.2000390625"," "," "," "," "," "," "
"000073 - הפרשות לפנסיה - חברות","22000","22000","17204","-4796","78.2000390625","-4796","78.2000390625"," "," "," "," "," "," "
"0000750101 - מכירת חברות ממשלתיות","2000000","2000000","2220740","220740","111","220740","111"," "," "," "," "," "," "
"00007501 - מכירת חברות ממשלתיות","2000000","2000000","2220740","220740","111","220740","111"," "," "," "," "," "," "
"0000750201 - מכירת בנקים שבהסדר","2300000","2300000","2873084","573084","124.900078125","573084","124.900078125"," "," "," "," "," "," "
"00007502 - מכירת בנקים שבהסדר","2300000","2300000","2873084","573084","124.900078125","573084","124.900078125"," "," "," "," "," "," "
"000075 - הכנסות הון","4300000","4300000","5093824","793824","118.5","793824","118.5"," "," "," "," "," "," "
"0000810101 - מלוה מהמוסד לבטוח לאומי","6750000","6750000","5550000","-1200000","82.200078125","-1200000","82.200078125"," "," "," "," "," "," "
"00008101 - מלוה מהמוסד לבטוח לאומי","6750000","6750000","5550000","-1200000","82.200078125","-1200000","82.200078125"," "," "," "," "," "," "
"000081 - מלוה מהמוסד לבטוח לאומי","6750000","6750000","5550000","-1200000","82.200078125","-1200000","82.200078125"," "," "," "," "," "," "
"0000820102 - אג""ח סחירות","20262517","20262517","25075995","4813478","123.800078125","4813478","123.800078125"," "," "," "," "," "," "
"0000820103 - אג""ח מיועדות","8000000","8000000","10422088","2422088","130.300078125","2422088","130.300078125"," "," "," "," "," "," "
"0000820104 - הפקדה בתכניות חסכון","","","193843","193843","","193843",""," "," "," "," "," "," "
"0000820105 - הפקדות חברות ביטוח","","","-65794","-65794","","-65794",""," "," "," "," "," "," "
"0000820106 - הפקדות כספי אמיסיות של","5000000","5000000","804802","-4195198","16.100009765625","-4195198","16.100009765625"," "," "," "," "," "," "
"0000820107 - הכנסות המדינה","","","131874","131874","","131874",""," "," "," "," "," "," "
"0000820108 - העברת הכנסה לבנק- חינוך","50000","50000","-5467","-55467","-10.900009765625","-55467","-10.900009765625"," "," "," "," "," "," "
"0000820109 - העברת הכנסה ליהב","150000","150000","-19533","-169533","-13","-169533","-13"," "," "," "," "," "," "
"00008201 - הכנסה מאמיסיות והפקדות","33462517","33462517","36537809","3075292","109.200078125","3075292","109.200078125"," "," "," "," "," "," "
"000082 - הכנסה מאמיסיות והפקדות","33462517","33462517","36537809","3075292","109.200078125","3075292","109.200078125"," "," "," "," "," "," "
"0000900101 - מילווה העצמאות והפיתוח","3136500","3136500","3493530","357030","111.400078125","357030","111.400078125"," "," "," "," "," "," "
"00009001 - מילווה העצמאות והפיתוח","3136500","3136500","3493530","357030","111.400078125","357030","111.400078125"," "," "," "," "," "," "
"0000901001 - בניכוי: הוצאות הפצה","-184500","-184500","-203638","-19138","110.400078125","-19138","110.400078125"," "," "," "," "," "," "
"00009010 - בניכוי: הוצאות הפצה","-184500","-184500","-203638","-19138","110.400078125","-19138","110.400078125"," "," "," "," "," "," "
"0000902001 - סיוע בטחוני","6642000","6642000","7862441","1220441","118.400078125","1220441","118.400078125"," "," "," "," "," "," "
"00009020 - מילוות ומענקים מארה""ב-","6642000","6642000","7862441","1220441","118.400078125","1220441","118.400078125"," "," "," "," "," "," "
"0000904001 - סיוע אזרחי","4428000","4428000","4709785","281785","106.400078125","281785","106.400078125"," "," "," "," "," "," "
"00009040 - מילוות ומענקים מארה""ב -","4428000","4428000","4709785","281785","106.400078125","281785","106.400078125"," "," "," "," "," "," "
"0000906001 - מילווה מגרמניה","","","98640","98640","","98640",""," "," "," "," "," "," "
"00009060 - מילווה מגרמניה","","","98640","98640","","98640",""," "," "," "," "," "," "
"0000908001 - הלוואות אחרות","8028000","8028000","1584738","-6443262","19.700009765625","-6443262","19.700009765625"," "," "," "," "," "," "
"00009080 - הלוואות אחרות","8028000","8028000","1584738","-6443262","19.700009765625","-6443262","19.700009765625"," "," "," "," "," "," "
"000090 - מילוות ומענקים מחו""ל","22050000","22050000","17545497","-4504503","79.6000390625","-4504503","79.6000390625"," "," "," "," "," "," "
"0000940101 - מיקדמה למימון חוב לב""י","1500000","1500000","","-1500000","0","-1500000","0"," "," "," "," "," "," "
"00009401 - מקדמה למימון חוב לב""י","1500000","1500000","","-1500000","0","-1500000","0"," "," "," "," "," "," "
"000094 - מקדמה למימון חוב לב""י","1500000","1500000","","-1500000","0","-1500000","0"," "," "," "," "," "," "
"0000950101 - העברה לחלק א'","-16434490","-16434490","-17618447","-1183957","107.200078125","-1183957","107.200078125"," "," "," "," "," "," "
"00009501 - העברה לחלק א'","-16434490","-16434490","-17618447","-1183957","107.200078125","-1183957","107.200078125"," "," "," "," "," "," "
"000095 - העברה לחלק א'","-16434490","-16434490","-17618447","-1183957","107.200078125","-1183957","107.200078125"," "," "," "," "," "," "
"0000 - הכנסות המדינה","207727617","207727617","203762198","-3965419","98.100078125","-3965419","98.100078125"," "," "," "," "," "," "
"0001010101 - משכורת הנשיא","495","485","452","-43","91.300078125","-33","93.200078125"," "," "," "," "," "," "
"0001010102 - קרן לרשות הנשיא","134","156","153","19","114.200078125","-3","98.100078125"," "," "," "," "," "," "
"0001010103 - סיוע לסופרים","","8111","5870","5870","","-2241","72.4000390625"," "," "," "," "," "," "
"0001010104 - השתתפות האפוטרופוס","","-8111","-5870","-5870","","2241","72.4000390625"," "," "," "," "," "," "
"0001010195 - נשיא המדינה ולשכתו","","13","","0","","-13","0"," "," "," "," "," "," "
"00010101 - נשיא","629","654","605","-24","96.200078125","-49","92.5"," "," "," "," "," "," "
"0001010201 - שיא כח אדם","6498","5418","5261","-1237","81","-157","97.100078125"," "," "," "," "," "," "
"0001010202 - שעות נוספות","498","758","751","253","150.800078125","-7","99.100078125"," "," "," "," "," "," "
"0001010203 - כוננות","","150","139","139","","-11","92.700078125"," "," "," "," "," "," "
"0001010295 - נשיא המדינה ולשכתו","","140","","0","","-140","0"," "," "," "," "," "," "
"00010102 - לשכת הנשיא","6996","6466","6152","-844","87.900078125","-314","95.100078125"," "," "," "," "," "," "
"0001010301 - שיא כח אדם","165","151","149","-16","90.300078125","-2","98.700078125"," "," "," "," "," "," "
"0001010302 - שעות נוספות","86","84","82","-4","95.300078125","-2","97.600078125"," "," "," "," "," "," "
"0001010303 - השתתפות באחזקת רכב","19","30","30","11","157.900078125","0","100"," "," "," "," "," "," "
"0001010305 - שכ""ד ואחזקת בית למכון","95","88","87","-8","91.600078125","-1","98.900078125"," "," "," "," "," "," "
"0001010306 - קנית שרותי מזכירות","104","92","91","-13","87.5","-1","98.900078125"," "," "," "," "," "," "
"0001010307 - אחזקת רכב","53","46","43","-10","81.1000390625","-3","93.5"," "," "," "," "," "," "
"0001010308 - דלק לרכב ממשלתי","24","24","22","-2","91.700078125","-2","91.700078125"," "," "," "," "," "," "
"0001010309 - אחזקת  - פלפון","34","19","18","-16","52.9000390625","-1","94.700078125"," "," "," "," "," "," "
"0001010310 - עבודה בלתי צמיתה","100","0","","-100","0","0",""," "," "," "," "," "," "
"0001010395 - נשיא המדינה ולשכתו","","13","","0","","-13","0"," "," "," "," "," "," "
"00010103 - לשכת הנשיא לשעבר קציר","680","547","521","-159","76.6000390625","-26","95.200078125"," "," "," "," "," "," "
"0001010401 - שיא כ""א","449","525","491","42","109.400078125","-34","93.5"," "," "," "," "," "," "
"0001010402 - שעות נוספות","86","111","108","22","125.600078125","-3","97.300078125"," "," "," "," "," "," "
"0001010404 - שכר דירה לדירת השרד","167","164","28","-139","16.800009765625","-136","17.100009765625"," "," "," "," "," "," "
