"000011 - מכס והיטל על היבוא","1840000","1840000","1150529","-689471","62.5","-689471","62.5"," "," "," "," "," "," "
"0000120000 - מע""מ לל יבוא בטחוני","17815000","17815000","17729638","-85362","99.5","-85362","99.5"," "," "," "," "," "," "
"00001200 - מע""מ לל יבוא בטחוני","17815000","17815000","17729638","-85362","99.5","-85362","99.5"," "," "," "," "," "," "
"0000121000 - מע""מ עם יבוא בטחוני","812000","812000","","-812000","0","-812000","0"," "," "," "," "," "," "
"00001210 - מע""מ עם יבוא בטחוני","812000","812000","","-812000","0","-812000","0"," "," "," "," "," "," "
"000012 - מסי הוצאה","18627000","18627000","17729638","-897362","95.200078125","-897362","95.200078125"," "," "," "," "," "," "
"0000130000 - מס קניה","5340000","5340000","5552567","212567","104","212567","104"," "," "," "," "," "," "
"00001300 - מס קניה","5340000","5340000","5552567","212567","104","212567","104"," "," "," "," "," "," "
"000013 - מס קניה","5340000","5340000","5552567","212567","104","212567","104"," "," "," "," "," "," "
"0000150000 - בלו","520000","520000","540910","20910","104","20910","104"," "," "," "," "," "," "
"00001500 - בלו","520000","520000","540910","20910","104","20910","104"," "," "," "," "," "," "
"000015 - בלו","520000","520000","540910","20910","104","20910","104"," "," "," "," "," "," "
"0000180000 - מס דלק","2550000","2550000","2427213","-122787","95.200078125","-122787","95.200078125"," "," "," "," "," "," "
"00001800 - מס דלק","2550000","2550000","2427213","-122787","95.200078125","-122787","95.200078125"," "," "," "," "," "," "
"000018 - מס דלק","2550000","2550000","2427213","-122787","95.200078125","-122787","95.200078125"," "," "," "," "," "," "
"0000190000 - מס נסיעות לחו""ל","","","-159","-159","","-159",""," "," "," "," "," "," "
"00001900 - מס נסיעות לחו""ל","","","-159","-159","","-159",""," "," "," "," "," "," "
"000019 - מס נסיעות לחו""ל","","","-159","-159","","-159",""," "," "," "," "," "," "
"0000200000 - מס בולים","310000","310000","476401","166401","153.700078125","166401","153.700078125"," "," "," "," "," "," "
"00002000 - מס בולים","310000","310000","476401","166401","153.700078125","166401","153.700078125"," "," "," "," "," "," "
"000020 - מס בולים","310000","310000","476401","166401","153.700078125","166401","153.700078125"," "," "," "," "," "," "
"0000210000 - היטל על רכישת מטבע חוץ","","","258","258","","258",""," "," "," "," "," "," "
"00002100 - היטל על רכישת מטבע חוץ","","","258","258","","258",""," "," "," "," "," "," "
"000021 - היטל על רכישת מטבע חוץ","","","258","258","","258",""," "," "," "," "," "," "
"0000230000 - מסים שבולטו","","","-1053","-1053","","-1053",""," "," "," "," "," "," "
"00002300 - מסים שבולטו","","","-1053","-1053","","-1053",""," "," "," "," "," "," "
"000023 - מסים שבולטו","","","-1053","-1053","","-1053",""," "," "," "," "," "," "
"0000240000 - אגרות כלי רכב","520000","520000","622580","102580","119.700078125","102580","119.700078125"," "," "," "," "," "," "
"00002400 - אגרות כלי רכב","520000","520000","622580","102580","119.700078125","102580","119.700078125"," "," "," "," "," "," "
"000024 - אגרות כלי רכב","520000","520000","622580","102580","119.700078125","102580","119.700078125"," "," "," "," "," "," "
"0000250000 - אגרות ורשיונות אחרים","600000","600000","603801","3801","100.600078125","3801","100.600078125"," "," "," "," "," "," "
"00002500 - אגרות ורשיונות אחרים","600000","600000","603801","3801","100.600078125","3801","100.600078125"," "," "," "," "," "," "
"0000250507 - הכנסות המדינה","","","1613","1613","","1613",""," "," "," "," "," "," "
"0000250508 - הכנסות המדינה","","","3845","3845","","3845",""," "," "," "," "," "," "
"0000250509 - הכנסות המדינה","","","7075","7075","","7075",""," "," "," "," "," "," "
"00002505 - הכנסות המדינה","","","12533","12533","","12533",""," "," "," "," "," "," "
"000025 - אגרות ורשיונות אחרים","600000","600000","616334","16334","102.700078125","16334","102.700078125"," "," "," "," "," "," "
"0000270000 - היטל יבוא שירותים","","","231","231","","231",""," "," "," "," "," "," "
"00002700 - היטל יבוא שירותים","","","231","231","","231",""," "," "," "," "," "," "
"000027 - היטל יבוא שירותים","","","231","231","","231",""," "," "," "," "," "," "
"0000280000 - הפחתות מסים שטרם נקבעו","-780000","-780000","","780000","0","780000","0"," "," "," "," "," "," "
"00002800 - הפחתות מסים שטרם נקבעו","-780000","-780000","","780000","0","780000","0"," "," "," "," "," "," "
"000028 - הפחתות מסים שטרם נקבעו","-780000","-780000","","780000","0","780000","0"," "," "," "," "," "," "
"0000340000 - ריבית במט""ח","205000","205000","71068","-133932","34.70001953125","-133932","34.70001953125"," "," "," "," "," "," "
"00003400 - ריבית במט""ח","205000","205000","71068","-133932","34.70001953125","-133932","34.70001953125"," "," "," "," "," "," "
"0000340500 - הכנסות המדינה","","","71951","71951","","71951",""," "," "," "," "," "," "
"00003405 - הכנסות המדינה","","","71951","71951","","71951",""," "," "," "," "," "," "
"000034 - ריבית במט""ח","205000","205000","143019","-61981","69.8000390625","-61981","69.8000390625"," "," "," "," "," "," "
"0000350000 - גביית ריבית","1037000","1037000","833","-1036167","0.100000076293945","-1036167","0.100000076293945"," "," "," "," "," "," "
"00003500 - גביית ריבית","1037000","1037000","833","-1036167","0.100000076293945","-1036167","0.100000076293945"," "," "," "," "," "," "
"0000350100 - הכנסות המדינה","","","1054174","1054174","","1054174",""," "," "," "," "," "," "
"00003501 - הכנסות המדינה","","","1054174","1054174","","1054174",""," "," "," "," "," "," "
"0000350200 - הכנסות המדינה","","","15609","15609","","15609",""," "," "," "," "," "," "
"00003502 - הכנסות המדינה","","","15609","15609","","15609",""," "," "," "," "," "," "
"0000350501 - הכנסות המדינה","","","-173686","-173686","","-173686",""," "," "," "," "," "," "
"00003505 - הכנסות המדינה","","","-173686","-173686","","-173686",""," "," "," "," "," "," "
"0000350601 - הכנסות המדינה","","","14978","14978","","14978",""," "," "," "," "," "," "
"00003506 - הכנסות המדינה","","","14978","14978","","14978",""," "," "," "," "," "," "
"0000359800 - הכנסות המדינה","","","3792","3792","","3792",""," "," "," "," "," "," "
"00003598 - הכנסות המדינה","","","3792","3792","","3792",""," "," "," "," "," "," "
"000035 - גביית ריבית","1037000","1037000","915698","-121302","88.300078125","-121302","88.300078125"," "," "," "," "," "," "
"0000370000 - ריבית ממפעלים עסקיים","5200","5200","1171","-4029","22.5","-4029","22.5"," "," "," "," "," "," "
"00003700 - ריבית ממפעלים עסקיים","5200","5200","1171","-4029","22.5","-4029","22.5"," "," "," "," "," "," "
"000037 - ריבית ממפעלים עסקיים","5200","5200","1171","-4029","22.5","-4029","22.5"," "," "," "," "," "," "
"0000390000 - רווחי בנק ישראל","","","78100","78100","","78100",""," "," "," "," "," "," "
"00003900 - רווחי בנק ישראל","","","78100","78100","","78100",""," "," "," "," "," "," "
"000039 - רווחי בנק ישראל","","","78100","78100","","78100",""," "," "," "," "," "," "
"0000400501 - הכנסות המדינה","","","1183697","1183697","","1183697",""," "," "," "," "," "," "
"00004005 - הכנסות המדינה","","","1183697","1183697","","1183697",""," "," "," "," "," "," "
"000040 - הכנסות המדינה","","","1183697","1183697","","1183697",""," "," "," "," "," "," "
"0000410000 - הכנסות המדינה","","","246374","246374","","246374",""," "," "," "," "," "," "
"00004100 - הכנסות המדינה","","","246374","246374","","246374",""," "," "," "," "," "," "
"000041 - הכנסות המדינה","","","246374","246374","","246374",""," "," "," "," "," "," "
"0000420000 - תמלוגים ממפעלים עסקיים","62400","62400","","-62400","0","-62400","0"," "," "," "," "," "," "
"00004200 - תמלוגים ממפעלים עסקיים","62400","62400","","-62400","0","-62400","0"," "," "," "," "," "," "
"0000420505 - הכנסות המדינה","","","1711","1711","","1711",""," "," "," "," "," "," "
"00004205 - הכנסות המדינה","","","1711","1711","","1711",""," "," "," "," "," "," "
"0000429513 - הכנסות המדינה","","","548","548","","548",""," "," "," "," "," "," "
"0000429551 - הכנסות המדינה","","","6","6","","6",""," "," "," "," "," "," "
"00004295 - הכנסות המדינה","","","554","554","","554",""," "," "," "," "," "," "
"0000429742 - הכנסות המדינה","","","29062","29062","","29062",""," "," "," "," "," "," "
"00004297 - הכנסות המדינה","","","29062","29062","","29062",""," "," "," "," "," "," "
"000042 - תמלוגים ממפעלים עסקיים","62400","62400","31328","-31072","50.2000390625","-31072","50.2000390625"," "," "," "," "," "," "
"0000430000 - תמלוגים מאצרות טבע","37440","37440","31205","-6235","83.300078125","-6235","83.300078125"," "," "," "," "," "," "
"00004300 - תמלוגים מאצרות טבע","37440","37440","31205","-6235","83.300078125","-6235","83.300078125"," "," "," "," "," "," "
"000043 - תמלוגים מאצרות טבע","37440","37440","31205","-6235","83.300078125","-6235","83.300078125"," "," "," "," "," "," "
"0000440000 - תמלוגים מחברות ממשלתיות","364000","364000","452027","88027","124.200078125","88027","124.200078125"," "," "," "," "," "," "
"00004400 - תמלוגים מחברות ממשלתיות","364000","364000","452027","88027","124.200078125","88027","124.200078125"," "," "," "," "," "," "
"000044 - תמלוגים מחברות ממשלתיות","364000","364000","452027","88027","124.200078125","88027","124.200078125"," "," "," "," "," "," "
"0000450000 - דיוידנדים מחברות ממשל""ת","239200","239200","349328","110128","146","110128","146"," "," "," "," "," "," "
"00004500 - דיוידנדים מחברות ממשל""ת","239200","239200","349328","110128","146","110128","146"," "," "," "," "," "," "
"000045 - דיוידנדים מחברות ממשל""ת","239200","239200","349328","110128","146","110128","146"," "," "," "," "," "," "
"0000460000 - החזרות ע""ח תקציב קודם","104000","104000","23246","-80754","22.40001953125","-80754","22.40001953125"," "," "," "," "," "," "
"00004600 - החזרות ע""ח תקציב קודם","104000","104000","23246","-80754","22.40001953125","-80754","22.40001953125"," "," "," "," "," "," "
"0000461201 - הכנסות המדינה","","","323","323","","323",""," "," "," "," "," "," "
"00004612 - הכנסות המדינה","","","323","323","","323",""," "," "," "," "," "," "
"0000469800 - הכנסות המדינה","","","17","17","","17",""," "," "," "," "," "," "
"00004698 - הכנסות המדינה","","","17","17","","17",""," "," "," "," "," "," "
"000046 - החזרות ע""ח תקציב קודם","104000","104000","23586","-80414","22.70001953125","-80414","22.70001953125"," "," "," "," "," "," "
"0000470000 - הכנסות משרותים שונים","239200","239200","","-239200","0","-239200","0"," "," "," "," "," "," "
"00004700 - הכנסות משרותים שונים","239200","239200","","-239200","0","-239200","0"," "," "," "," "," "," "
"0000470403 - הכנסות המדינה","","","5258","5258","","5258",""," "," "," "," "," "," "
"00004704 - הכנסות המדינה","","","5258","5258","","5258",""," "," "," "," "," "," "
"0000470500 - הכנסות המדינה","","","72","72","","72",""," "," "," "," "," "," "
"00004705 - הכנסות המדינה","","","72","72","","72",""," "," "," "," "," "," "
"0000471601 - הכנסות המדינה","","","239","239","","239",""," "," "," "," "," "," "
"00004716 - הכנסות המדינה","","","239","239","","239",""," "," "," "," "," "," "
"0000474401 - הכנסות המדינה","","","824","824","","824",""," "," "," "," "," "," "
"0000474402 - הכנסות המדינה","","","57058","57058","","57058",""," "," "," "," "," "," "
"0000474403 - הכנסות המדינה","","","1008","1008","","1008",""," "," "," "," "," "," "
"00004744 - הכנסות המדינה","","","58890","58890","","58890",""," "," "," "," "," "," "
"0000474700 - הכנסות המדינה","","","1342","1342","","1342",""," "," "," "," "," "," "
"00004747 - הכנסות המדינה","","","1342","1342","","1342",""," "," "," "," "," "," "
"0000474800 - הכנסות המדינה","","","519","519","","519",""," "," "," "," "," "," "
"00004748 - הכנסות המדינה","","","519","519","","519",""," "," "," "," "," "," "
"0000475000 - הכנסות המדינה","","","16","16","","16",""," "," "," "," "," "," "
"00004750 - הכנסות המדינה","","","16","16","","16",""," "," "," "," "," "," "
"0000476302 - הכנסות המדינה","","","87470","87470","","87470",""," "," "," "," "," "," "
"00004763 - הכנסות המדינה","","","87470","87470","","87470",""," "," "," "," "," "," "
"0000476900 - הכנסות המדינה","","","161451","161451","","161451",""," "," "," "," "," "," "
"0000476901 - הכנסות המדינה","","","100247","100247","","100247",""," "," "," "," "," "," "
"0000476903 - הכנסות המדינה","","","23290","23290","","23290",""," "," "," "," "," "," "
"0000476904 - הכנסות המדינה","","","42","42","","42",""," "," "," "," "," "," "
"00004769 - הכנסות המדינה","","","285031","285031","","285031",""," "," "," "," "," "," "
"000047 - הכנסות משרותים שונים","239200","239200","438837","199637","183.5","199637","183.5"," "," "," "," "," "," "
"0000480000 - הכנסה מיועדת מעל האומדן","52000","52000","","-52000","0","-52000","0"," "," "," "," "," "," "
"00004800 - הכנסה מיועדת מעל האומדן","52000","52000","","-52000","0","-52000","0"," "," "," "," "," "," "
"0000489900 - הכנסות המדינה","","","281148","281148","","281148",""," "," "," "," "," "," "
"00004899 - הכנסות המדינה","","","281148","281148","","281148",""," "," "," "," "," "," "
"000048 - הכנסה מיועדת מעל האומדן","52000","52000","281148","229148","540.7003125","229148","540.7003125"," "," "," "," "," "," "
"0000490000 - רווחי בנק ישראל שמומשו","615000","615000","10376557","9761557","1687.20125","9761557","1687.20125"," "," "," "," "," "," "
"00004900 - רווחי בנק ישראל שמומשו","615000","615000","10376557","9761557","1687.20125","9761557","1687.20125"," "," "," "," "," "," "
"000049 - רווחי בנק ישראל שמומשו","615000","615000","10376557","9761557","1687.20125","9761557","1687.20125"," "," "," "," "," "," "
"0000500000 - הכנסות בטחון","400000","400000","","-400000","0","-400000","0"," "," "," "," "," "," "
"00005000 - הכנסות בטחון","400000","400000","","-400000","0","-400000","0"," "," "," "," "," "," "
"000050 - הכנסות בטחון","400000","400000","","-400000","0","-400000","0"," "," "," "," "," "," "
"0000510000 - גביית קרן","2482320","2482320","","-2482320","0","-2482320","0"," "," "," "," "," "," "
"00005100 - גביית קרן","2482320","2482320","","-2482320","0","-2482320","0"," "," "," "," "," "," "
"0000510100 - הכנסות המדינה","","","3392193","3392193","","3392193",""," "," "," "," "," "," "
"00005101 - הכנסות המדינה","","","3392193","3392193","","3392193",""," "," "," "," "," "," "
"000051 - גביית קרן","2482320","2482320","3392193","909873","136.700078125","909873","136.700078125"," "," "," "," "," "," "
"0000630000 - הכנסה ממינהל מקר"" ישראל","552150","552150","","-552150","0","-552150","0"," "," "," "," "," "," "
"0000630098 - הכנסות המדינה","","","999613","999613","","999613",""," "," "," "," "," "," "
"00006300 - הכנסה ממינהל מקר"" ישראל","552150","552150","999613","447463","181","447463","181"," "," "," "," "," "," "
"000063 - הכנסה ממינהל מקר"" ישראל","552150","552150","999613","447463","181","447463","181"," "," "," "," "," "," "
"0000710000 - הפרשות יחידות משקיות","50470","50470","7731","-42739","15.300009765625","-42739","15.300009765625"," "," "," "," "," "," "
"00007100 - הפרשות יחידות משקיות","50470","50470","7731","-42739","15.300009765625","-42739","15.300009765625"," "," "," "," "," "," "
"000071 - הפרשות יחידות משקיות","50470","50470","7731","-42739","15.300009765625","-42739","15.300009765625"," "," "," "," "," "," "
"0000720000 - הפרשות מפעלים עסקיים","14730","14730","5350","-9380","36.30001953125","-9380","36.30001953125"," "," "," "," "," "," "
"00007200 - הפרשות מפעלים עסקיים","14730","14730","5350","-9380","36.30001953125","-9380","36.30001953125"," "," "," "," "," "," "
"000072 - הפרשות מפעלים עסקיים","14730","14730","5350","-9380","36.30001953125","-9380","36.30001953125"," "," "," "," "," "," "
"0000730000 - הפרשות לפנסיה - חברות","","","9788","9788","","9788",""," "," "," "," "," "," "
"00007300 - הפרשות לפנסיה - חברות","","","9788","9788","","9788",""," "," "," "," "," "," "
"000073 - הפרשות לפנסיה - חברות","","","9788","9788","","9788",""," "," "," "," "," "," "
"0000750000 - הכנסות הון בחו""ל","500000","500000","1218785","718785","243.80015625","718785","243.80015625"," "," "," "," "," "," "
"00007500 - הכנסות הון בחו""ל","500000","500000","1218785","718785","243.80015625","718785","243.80015625"," "," "," "," "," "," "
"0000750101 - הכנסות המדינה","","","2034996","2034996","","2034996",""," "," "," "," "," "," "
"00007501 - הכנסות המדינה","","","2034996","2034996","","2034996",""," "," "," "," "," "," "
"000075 - הכנסות הון בחו""ל","500000","500000","3253781","2753781","650.8003125","2753781","650.8003125"," "," "," "," "," "," "
"0000760000 - הכנסות הון בארץ","1800000","1800000","","-1800000","0","-1800000","0"," "," "," "," "," "," "
"00007600 - הכנסות הון בארץ","1800000","1800000","","-1800000","0","-1800000","0"," "," "," "," "," "," "
"000076 - הכנסות הון בארץ","1800000","1800000","","-1800000","0","-1800000","0"," "," "," "," "," "," "
"0000810000 - מל"" מהמוסד לביטוח לאומי","2980000","2980000","3100000","120000","104","120000","104"," "," "," "," "," "," "
"00008100 - מל"" מהמוסד לביטוח לאומי","2980000","2980000","3100000","120000","104","120000","104"," "," "," "," "," "," "
"000081 - מל"" מהמוסד לביטוח לאומי","2980000","2980000","3100000","120000","104","120000","104"," "," "," "," "," "," "
"0000820000 - הכנסה מאמיסיות והפקדות","15469497","15469497","14433405","-1036092","93.300078125","-1036092","93.300078125"," "," "," "," "," "," "
"00008200 - הכנסה מאמיסיות והפקדות","15469497","15469497","14433405","-1036092","93.300078125","-1036092","93.300078125"," "," "," "," "," "," "
"0000821300 - הכנסות המדינה","","","-7901","-7901","","-7901",""," "," "," "," "," "," "
"00008213 - הכנסות המדינה","","","-7901","-7901","","-7901",""," "," "," "," "," "," "
"0000826613 - הכנסות המדינה","","","-91000","-91000","","-91000",""," "," "," "," "," "," "
"00008266 - הכנסות המדינה","","","-91000","-91000","","-91000",""," "," "," "," "," "," "
"000082 - הכנסה מאמיסיות והפקדות","15469497","15469497","14334504","-1134993","92.700078125","-1134993","92.700078125"," "," "," "," "," "," "
"0000900000 - מילווה העצמאות והפיתוח","3037400","3037400","3200737","163337","105.400078125","163337","105.400078125"," "," "," "," "," "," "
"00009000 - מילווה העצמאות והפיתוח","3037400","3037400","3200737","163337","105.400078125","163337","105.400078125"," "," "," "," "," "," "
"0000901000 - בניכוי: הוצאות הפצה","-276000","-276000","-132815","143185","48.1000390625","143185","48.1000390625"," "," "," "," "," "," "
"00009010 - בניכוי: הוצאות הפצה","-276000","-276000","-132815","143185","48.1000390625","143185","48.1000390625"," "," "," "," "," "," "
"0000902000 - מילוות מארה""ב - בטחון","5083900","5083900","4674496","-409404","91.900078125","-409404","91.900078125"," "," "," "," "," "," "
"00009020 - מילוות מארה""ב - בטחון","5083900","5083900","4674496","-409404","91.900078125","-409404","91.900078125"," "," "," "," "," "," "
"0000904000 - מי""ל מארה""ב: סיוע אזרחי","3390914","3390914","3557426","166512","104.900078125","166512","104.900078125"," "," "," "," "," "," "
"00009040 - מי""ל מארה""ב: סיוע אזרחי","3390914","3390914","3557426","166512","104.900078125","166512","104.900078125"," "," "," "," "," "," "
"0000906000 - מילוות מגרמניה","","","244244","244244","","244244",""," "," "," "," "," "," "
"00009060 - מילוות מגרמניה","","","244244","244244","","244244",""," "," "," "," "," "," "
"0000908000 - הלוואות אחרות","2815000","2815000","1936240","-878760","68.8000390625","-878760","68.8000390625"," "," "," "," "," "," "
"00009080 - הלוואות אחרות","2815000","2815000","1936240","-878760","68.8000390625","-878760","68.8000390625"," "," "," "," "," "," "
"000090 - מילוות המענקים מחו""ל","14051214","14051214","13480328","-570886","95.900078125","-570886","95.900078125"," "," "," "," "," "," "
"0000950000 - הכנסות המדינה","","","-10376557","-10376557","","-10376557",""," "," "," "," "," "," "
"00009500 - הכנסות המדינה","","","-10376557","-10376557","","-10376557",""," "," "," "," "," "," "
"000095 - הכנסות המדינה","","","-10376557","-10376557","","-10376557",""," "," "," "," "," "," "
"0000 - הכנסות המדינה","100817821","100817821","76073733","-24744088","75.5","-24744088","75.5"," "," "," "," "," "," "
"0001010101 - משכורת הנשיא","237","297","309","72","130.400078125","12","104"," "," "," "," "," "," "
"0001010102 - קרן לרשות הנשיא","103","103","103","0","100","0","100"," "," "," "," "," "," "
"0001010103 - קרן לסופרים וגמילות","","500","500","500","","0","100"," "," "," "," "," "," "
"0001010104 - השתתפות האפוטרופוס","","-500","-500","-500","","0","100"," "," "," "," "," "," "
"00010101 - נשיא","340","400","412","72","121.200078125","12","103"," "," "," "," "," "," "
"0001010201 - שיא כח אדם","2092","2692","2974","882","142.200078125","282","110.5"," "," "," "," "," "," "
"0001010202 - שעות נוספות","216","296","303","87","140.300078125","7","102.400078125"," "," "," "," "," "," "
"00010102 - לשכת הנשיא","2308","2988","3277","969","142","289","109.700078125"," "," "," "," "," "," "
"0001010301 - שיא כח אדם","103","83","83","-20","80.6000390625","0","100"," "," "," "," "," "," "
"0001010302 - שעות נוספות","41","46","48","7","117.100078125","2","104.300078125"," "," "," "," "," "," "
"0001010303 - השתתפות באחזקת רכב","12","12","11","-1","91.700078125","-1","91.700078125"," "," "," "," "," "," "
"0001010304 - שיפוצים בבית קציר","","80","85","85","","5","106.200078125"," "," "," "," "," "," "
"0001010305 - שכ""ד ואחזקת בית למכון","63","63","68","5","107.900078125","5","107.900078125"," "," "," "," "," "," "
"0001010306 - קנית שרותי מזכירות","57","57","57","0","100","0","100"," "," "," "," "," "," "
"0001010307 - אחזקת רכב","36","36","38","2","105.600078125","2","105.600078125"," "," "," "," "," "," "
"0001010308 - דלק לרכב ממשלתי","16","16","13","-3","81.2000390625","-3","81.2000390625"," "," "," "," "," "," "
"0001010309 - אחזקת  - פלפון","23","23","20","-3","87","-3","87"," "," "," "," "," "," "
"0001010310 - עבודה בלתי צמיתה","20","20","21","1","105","1","105"," "," "," "," "," "," "
"00010103 - לשכת הנשיא לשעבר קציר","371","436","444","73","119.700078125","8","101.800078125"," "," "," "," "," "," "
"0001010401 - שיא כ""א","118","178","183","65","155.100078125","5","102.800078125"," "," "," "," "," "," "
"0001010402 - שעות נוספות","36","46","50","14","138.900078125","4","108.700078125"," "," "," "," "," "," "
"0001010404 - שכר דירה לדירת השרד","78","93","99","21","126.900078125","6","106.5"," "," "," "," "," "," "
"0001010405 - עבודה בלתי צמיתה","41","41","43","2","104.900078125","2","104.900078125"," "," "," "," "," "," "
"0001010406 - הוצאות החזקת הבית","40","50","50","10","125","0","100"," "," "," "," "," "," "
"0001010408 - השתתפות באחזקת רכב","15","20","22","7","146.700078125","2","110"," "," "," "," "," "," "
"0001010409 - דלק לרכב ממשלתי","16","16","12","-4","75","-4","75"," "," "," "," "," "," "
"0001010411 - אחזקת רכב ממשלתי","36","41","43","7","119.400078125","2","104.900078125"," "," "," "," "," "," "
"0001010412 - אחזקת פלאפון","36","31","30","-6","83.300078125","-1","96.800078125"," "," "," "," "," "," "
"0001010415 - שכ""ד ללשכה","47","42","42","-5","89.400078125","0","100"," "," "," "," "," "," "
"0001010416 - הוצאות אירגוניות","36","36","34","-2","94.400078125","-2","94.400078125"," "," "," "," "," "," "
"00010104 - לשכת הנשיא לשעבר נבון","499","594","608","109","121.800078125","14","102.400078125"," "," "," "," "," "," "
"0001010501 - שיא כח אדם","","180","187","187","","7","103.900078125"," "," "," "," "," "," "
"0001010502 - שעות נוספות","","25","25","25","","0","100"," "," "," "," "," "," "
"0001010503 - השתתפות באחזקת רכב","","30","27","27","","-3","90"," "," "," "," "," "," "
"0001010504 - השתתפות באחזקת הבית","","40","43","43","","3","107.5"," "," "," "," "," "," "
"0001010505 - דלק לרכב ממשלתי","","10","4","4","","-6","40"," "," "," "," "," "," "
"0001010506 - אחזקת רכב ממשלתי","","25","23","23","","-2","92"," "," "," "," "," "," "
"0001010507 - אחזקת פלאפון","","13","12","12","","-1","92.300078125"," "," "," "," "," "," "
"0001010508 - שכר דירה ללישכה","","62","65","65","","3","104.800078125"," "," "," "," "," "," "
"0001010509 - הוצאות אירגוניות בלשכה","","40","42","42","","2","105"," "," "," "," "," "," "
"0001010510 - הוצאות הקמת הלשכה- ציוד","","90","89","89","","-1","98.900078125"," "," "," "," "," "," "
"0001010511 - רכישת רכב שרד","","113","114","114","","1","100.900078125"," "," "," "," "," "," "
"00010105 - לשכת הנשיא הרצוג","","628","632","632","","4","100.600078125"," "," "," "," "," "," "
"0001010906 - העסקת מאבטחים","422","422","463","41","109.700078125","41","109.700078125"," "," "," "," "," "," "
"0001010908 - עבודה בלתי צמיתה )4ח(","26","26","28","2","107.700078125","2","107.700078125"," "," "," "," "," "," "
"0001010910 - תפעול","1144","1474","1617","473","141.300078125","143","109.700078125"," "," "," "," "," "," "
"0001010911 - אחזקת מערכת בוחן","72","72","72","0","100","0","100"," "," "," "," "," "," "
"0001010912 - הקמת לשכה -הרצוג","36","36","38","2","105.600078125","2","105.600078125"," "," "," "," "," "," "
"0001010915 - אמצעי בטחון","52","42","46","-6","88.5","4","109.5"," "," "," "," "," "," "
"0001010927 - שכ""ד-השתתפות באוצר","83","93","101","18","121.700078125","8","108.600078125"," "," "," "," "," "," "
"0001010928 - שכר דירה","21","21","15","-6","71.4000390625","-6","71.4000390625"," "," "," "," "," "," "
"0001010929 - ארנונה","229","229","246","17","107.400078125","17","107.400078125"," "," "," "," "," "," "
"0001010930 - אחזקה","967","1291","977","10","101","-314","75.7000390625"," "," "," "," "," "," "
"0001010931 - השת' גורמי חוץ","","","-189","-189","","-189",""," "," "," "," "," "," "
"0001010951 - דואר טלפונים ומשלוחים","364","354","362","-2","99.5","8","102.300078125"," "," "," "," "," "," "
"0001010957 - מחשוב","26","26","19","-7","73.1000390625","-7","73.1000390625"," "," "," "," "," "," "
"0001010960 - שכירות רכב","10","15","14","4","140","-1","93.300078125"," "," "," "," "," "," "
"0001010961 - החזר הוצאות רכב","400","352","320","-80","80","-32","90.900078125"," "," "," "," "," "," "
"0001010962 - החזקת רכב ממשלתי )4 כלי","146","136","134","-12","91.800078125","-2","98.5"," "," "," "," "," "," "
"0001010963 - דלק","52","52","49","-3","94.200078125","-3","94.200078125"," "," "," "," "," "," "
"0001010990 - השתתפות הנשיא בכלכלתו","","","-5","-5","","-5",""," "," "," "," "," "," "
