שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא
2005,02,002,עודפים,5,עודפים,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,"1,017",0,0,0,0
2005,02,002,עודפים,5,עודפים,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,70,0,0,0,0
2005,02,002,עודפים,5,עודפים,3,הודעה לועדה,0,020305,אמרכלות,4683,0,0,0,0
2005,02,002,עודפים,5,עודפים,3,הודעה לועדה,0,020306,ביטחון,"4,840",0,0,0,0
2005,02,002,עודפים,5,עודפים,3,הודעה לועדה,0,020307,ניהול מערכות מחשב,"9,350",0,0,0,0
2005,02,002,עודפים,5,עודפים,3,הודעה לועדה,0,020501,תוספת מבנה,13950,0,0,0,0
2005,02,003,עודפים לא מחוייבים,5,עודפים,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,"3,100",0,0,0,0
2005,02,003,עודפים לא מחוייבים,5,עודפים,3,הודעה לועדה,0,020301,שירותים מקצועיים,1270,0,0,0,0
2005,02,003,עודפים לא מחוייבים,5,עודפים,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,3610,0,0,0,0
2005,02,003,עודפים לא מחוייבים,5,עודפים,3,הודעה לועדה,0,020305,אמרכלות,4932,0,0,0,0
2005,02,004,שינוי פנימי,7,שינוי פנימי,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,500,0,0,0,0
2005,02,004,שינוי פנימי,7,שינוי פנימי,3,הודעה לועדה,0,020401,רזרבה,-500,0,0,0,0
2005,02,005,סוף שנה,7,שינוי פנימי,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,550,0,0,0,0
2005,02,005,סוף שנה,7,שינוי פנימי,3,הודעה לועדה,0,020301,שירותים מקצועיים,4340,0,0,0,0
2005,02,005,סוף שנה,7,שינוי פנימי,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,150,0,0,0,0
2005,02,005,סוף שנה,7,שינוי פנימי,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,500,0,0,0,0
2005,02,005,סוף שנה,7,שינוי פנימי,3,הודעה לועדה,0,020305,אמרכלות,600,0,0,0,0
2005,02,005,סוף שנה,7,שינוי פנימי,3,הודעה לועדה,0,020401,רזרבה,-6140,0,0,0,0
2005,03,001,העברה מ09 ו01,9,מרזרבה כללית,2,אישור ועדה,708,030101,חברי הממשלה,830,0,0,0,0
2005,03,001,העברה מ09 ו01,9,מרזרבה כללית,2,אישור ועדה,708,470101,רזרבה כללית,-830,0,0,0,0
2005,04,001,התנתקות,7,שינוי פנימי,1,אישור אגף,0,040614,מימון פעולות משרדי,0,0,0,0,0
2005,04,002,ועדות זכאות,7,שינוי פנימי,1,אישור אגף,0,040603,"אמרכלות מנהלת סל""ע",0,0,0,0,0
2005,04,002,ועדות זכאות,7,שינוי פנימי,1,אישור אגף,0,040614,מימון פעולות משרדי,0,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040111,שירותים מרכזיים,-2,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040112,המינהלה לפרוייקטים,-12,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040119,אמרכלות,-441,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040131,ארכיון המדינה,-60,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040132,הנצחת נשיאים וראשי,-5,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040139,אמרכלות ארכיון המדינה,-49,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040171,מרכז בגין,-105,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040172,מרכז רבין,-105,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040175,היכל הגבורה ים-עכו,-4,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040176,חלקת גדולי האומה,-11,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040178,הרשות למלחמה בסמים,-322,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040211,לשכת ראש הממשלה,-1,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040212,מזכירות הממשלה,-17,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040214,יעוץ לראש הממשלה,-22,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040216,"לשכת רוה""מ לשעבר -",-7,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040217,"לשכת רוה""מ לשעבר-פרס",-10,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040231,נציב קבילות הסיענים,-5,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040232,המועצה לביטחון לאומי,-43,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040252,המועצה להנצחה,-4,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040260,לשכת ראש הממשלה לשעבר,-6,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040269,תוכנית פיתוח ישובי,-20,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040275,לשכת השר צחי הנגבי,-11,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040276,לשכת השר מתן וילנאי,-11,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040277,לשכת סגן השר מיכאל,-1356,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040302,לשכה מרכזית לסטטיסטיקה,-10,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040303,אמרכלות,-10,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040304,מפקד אוכלוסין,-30,0,0,-316,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040310,רזרבה להתייקרויות,-938,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040311,סקר משקי בית,-5,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040313,סקר חברתי,-20,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040401,רזרבה למשרד ראש הממשלה,-376,0,0,-450,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040510,הנהלת הלשכה,-6,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040519,אמרכלות,-28,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040520,צילום וארכיון,-8,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040701,רזרבה להתיקרויות,-2390,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040801,מועצות דתיות,-2736,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040802,שירותי דת,-8,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040803,בתי כנסת,-36,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040804,רזרבות,-154,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040806,פתוח בתי עלמין,-228,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040807,מנהרות הכותל,-49,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040904,מיכון,-10,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040905,הסברה אירועים,-30,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040906,פעולות למען הכשרות,-76,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040908,רזרבות להתייקרויות,-182,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,041502,אמרכלות ופעולות,-356,0,0,0,0
2005,04,003,קיצוץ 2.9%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,041505,פרוייקט מיחשוב,-47,0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,040171,מרכז בגין,500,0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,040172,מרכז רבין,500,0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,040178,הרשות למלחמה בסמים,10000,0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,040219,אמרכלות ראשות הממשלה,0,0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,040221,הרשות לקידום מעמד האשה,2000,0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,042101,שכר,6393,0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,042102,אמרכלות,17147,0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,042104,לשכת סגנית השר,"1,460",0,0,0,0
2005,04,004,תוספות .ר.כ הסכמים וקואליציונים,9,מרזרבה כללית,2,אישור ועדה,4,470101,רזרבה כללית,"-38,000",0,0,0,0
2005,04,005,תוספת קואליצ ואחר ר.כ.,9,מרזרבה כללית,2,אישור ועדה,3,040801,מועצות דתיות,"56,951",0,0,0,0
2005,04,005,תוספת קואליצ ואחר ר.כ.,9,מרזרבה כללית,2,אישור ועדה,3,040806,פתוח בתי עלמין,"14,000",0,0,0,0
2005,04,005,תוספת קואליצ ואחר ר.כ.,9,מרזרבה כללית,2,אישור ועדה,3,470101,רזרבה כללית,"-70,951",0,0,0,0
2005,04,006,העברה ל15 התנתקות,8,לרזרבה כללית,2,אישור ועדה,31,040610,סיוע לפרטים - מגורים,-41300,0,0,0,0
2005,04,006,העברה ל15 התנתקות,8,לרזרבה כללית,2,אישור ועדה,31,040612,סיוע לעסקים,"-25,000",0,0,0,0
2005,04,006,העברה ל15 התנתקות,8,לרזרבה כללית,2,אישור ועדה,31,470101,רזרבה כללית,"66,300",0,0,0,0
2005,04,007,השתתפות במשרד לבטחון פנים,7,שינוי פנימי,1,אישור אגף,0,040614,מימון פעולות משרדי,0,0,0,0,0
2005,04,008,ר.כ. קבורה חילונית,9,מרזרבה כללית,2,אישור ועדה,45,040806,פתוח בתי עלמין,"13,000",0,0,0,0
2005,04,008,ר.כ. קבורה חילונית,9,מרזרבה כללית,2,אישור ועדה,45,470101,רזרבה כללית,"-13,000",0,0,0,0
2005,04,009,שינויי שם,7,שינוי פנימי,1,אישור אגף,0,040603,"אמרכלות מנהלת סל""ע",0,0,0,0,0
2005,04,009,שינויי שם,7,שינוי פנימי,1,אישור אגף,0,040610,סיוע לפרטים - מגורים,0,0,0,0,0
2005,04,009,שינויי שם,7,שינוי פנימי,1,אישור אגף,0,040611,סיוע לפרטים - תעסוקה,0,0,0,0,0
2005,04,009,שינויי שם,7,שינוי פנימי,1,אישור אגף,0,040612,סיוע לעסקים,0,0,0,0,0
2005,04,009,שינויי שם,7,שינוי פנימי,1,אישור אגף,0,040614,מימון פעולות משרדי,0,0,0,0,0
2005,04,010,"תקצוב 1,500 אלש""ח עבור הקמת ועדות זכאות",7,שינוי פנימי,1,אישור אגף,0,040610,סיוע לפרטים - מגורים,0,0,0,0,0
2005,04,010,"תקצוב 1,500 אלש""ח עבור הקמת ועדות זכאות",7,שינוי פנימי,1,אישור אגף,0,040801,מועצות דתיות,0,0,0,0,0
2005,04,010,"תקצוב 1,500 אלש""ח עבור הקמת ועדות זכאות",7,שינוי פנימי,1,אישור אגף,0,040802,שירותי דת,0,0,0,0,0
2005,04,011,עודפים מפקד,5,עודפים,3,הודעה לועדה,0,040304,מפקד אוכלוסין,9100,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040111,שירותים מרכזיים,"11,900",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040112,המינהלה לפרוייקטים,507,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040119,אמרכלות,"12,790",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040131,ארכיון המדינה,1789,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040132,הנצחת נשיאים וראשי,115,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040139,אמרכלות ארכיון המדינה,"2,711",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040162,השתתפות האפוטרופוס כללי,484,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040164,השתתפות אפוטרופוס,50,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040175,היכל הגבורה ים-עכו,295,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040176,חלקת גדולי האומה,350,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040180,מורשת משה שרת,20,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040181,אפוטרופוס כללי,255,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040211,לשכת ראש הממשלה,"1,111",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040212,מזכירות הממשלה,10,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040214,יעוץ לראש הממשלה,1604,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040216,"לשכת רוה""מ לשעבר -",27,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040217,"לשכת רוה""מ לשעבר-פרס",75,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040219,אמרכלות ראשות הממשלה,11704,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040221,הרשות לקידום מעמד האשה,456,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040228,חינוך יהודי בתפוצות,13221,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040231,נציב קבילות הסיענים,33,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040232,המועצה לביטחון לאומי,3009,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040252,המועצה להנצחה,19,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040253,תמיכות בארגוני הנצחה,83,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040260,לשכת ראש הממשלה לשעבר,665,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040269,תוכנית פיתוח ישובי,361,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040272,לשכת סגן השר יצחק לוי,44,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040275,לשכת השר צחי הנגבי,113,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040276,לשכת השר מתן וילנאי,60,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040277,לשכת סגן השר מיכאל,"3,033",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040302,לשכה מרכזית לסטטיסטיקה,608,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040303,אמרכלות,386,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040304,מפקד אוכלוסין,"1,086",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040311,סקר משקי בית,38,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040313,סקר חברתי,93,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040510,הנהלת הלשכה,"1,058",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040519,אמרכלות,553,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040520,צילום וארכיון,270,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040603,"אמרכלות מנהלת סל""ע",2133,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040610,סיוע לפרטים - מגורים,767,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040612,סיוע לעסקים,15977,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040801,מועצות דתיות,"8,320",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040802,שירותי דת,"1,904",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040803,בתי כנסת,330,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040806,פתוח בתי עלמין,"4,397",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040807,מנהרות הכותל,593,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040902,"שירותי כ""א וייעוץ",385,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040903,אמרכלות,"2,585",0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040904,מיכון,171,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040905,הסברה אירועים,607,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040906,פעולות למען הכשרות,91,0,0,0,0
2005,04,012,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040907,פעולות הרבנות הראשית,133,0,0,0,0
2005,04,013,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040131,ארכיון המדינה,44,0,0,0,0
2005,04,013,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040139,אמרכלות ארכיון המדינה,6,0,0,0,0
2005,04,013,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040302,לשכה מרכזית לסטטיסטיקה,619,0,0,0,0
2005,04,013,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040510,הנהלת הלשכה,32,0,0,0,0
2005,04,013,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040807,מנהרות הכותל,2928,0,0,0,0
2005,04,013,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,040907,פעולות הרבנות הראשית,133,0,0,0,0
2005,04,014,שרים ללא תיק - מקרו,5,עודפים,3,הודעה לועדה,0,040219,אמרכלות ראשות הממשלה,"4,600",0,0,0,0
2005,04,014,שרים ללא תיק - מקרו,5,עודפים,3,הודעה לועדה,0,040247,מחשב לכל ילד,0,0,0,0,0
2005,04,014,שרים ללא תיק - מקרו,5,עודפים,3,הודעה לועדה,0,040278,לשכת השר חיים רמון,"1,600",0,0,0,0
2005,04,014,שרים ללא תיק - מקרו,5,עודפים,3,הודעה לועדה,0,040279,לשכת סגן השר מגלי והבה,1105,0,0,0,0
2005,04,015,פיצויים - התנתקות,7,שינוי פנימי,1,אישור אגף,0,040610,סיוע לפרטים - מגורים,0,0,0,0,0
2005,04,016,השתתפות בבטחון פנים,7,שינוי פנימי,1,אישור אגף,0,040614,מימון פעולות משרדי,0,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040131,ארכיון המדינה,300,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040162,השתתפות האפוטרופוס כללי,0,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040219,אמרכלות ראשות הממשלה,0,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040232,המועצה לביטחון לאומי,0,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040252,המועצה להנצחה,0,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040277,לשכת סגן השר מיכאל,0,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040302,לשכה מרכזית לסטטיסטיקה,0,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040401,רזרבה למשרד ראש הממשלה,-300,0,0,0,0
2005,04,017,פנימי,7,שינוי פנימי,2,אישור ועדה,91,040614,מימון פעולות משרדי,0,0,0,0,0
2005,04,018,גיור,8,לרזרבה כללית,2,אישור ועדה,93,040119,אמרכלות,172,0,0,0,0
2005,04,018,גיור,8,לרזרבה כללית,2,אישור ועדה,93,040120,מערך הגיור,"4,684",0,0,0,-13
2005,04,018,גיור,8,לרזרבה כללית,2,אישור ועדה,93,040275,לשכת השר צחי הנגבי,0,0,0,0,0
2005,04,018,גיור,8,לרזרבה כללית,2,אישור ועדה,93,040276,לשכת השר מתן וילנאי,0,0,0,0,0
2005,04,018,גיור,8,לרזרבה כללית,2,אישור ועדה,93,040401,רזרבה למשרד ראש הממשלה,-4856,0,0,0,0
