שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא
2007,00,001,קנסות חוק התכנון והבנייה,7,שינוי פנימי,1,אישור אגף,0,002507,אגרות,0,0,0,0,0
2007,01,002,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,010110,"טיסות לחו""ל",-327,0,0,0,0
2007,01,003,ועדה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,35,010101,נשיא,0,0,0,0,0
2007,01,003,ועדה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,35,010102,לשכת הנשיא,150,0,0,0,0
2007,01,003,ועדה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,35,010109,אמרכלות,2039,0,0,0,0
2007,01,003,ועדה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,35,010110,"טיסות לחו""ל",-795,0,0,0,0
2007,01,003,ועדה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,35,470101,רזרבה כללית,-1394,0,0,0,0
2007,01,004,עודפים,5,עודפים,3,הודעה לועדה,0,010103,לשכת הנשיא לשעבר קציר,5,0,0,0,0
2007,01,004,עודפים,5,עודפים,3,הודעה לועדה,0,010104,לשכת הנשיא לשעבר נבון,18,0,0,0,0
2007,01,004,עודפים,5,עודפים,3,הודעה לועדה,0,010105,לשכת אשת הנשיא לשעבר,4,0,0,0,0
2007,01,004,עודפים,5,עודפים,3,הודעה לועדה,0,010106,לשכת אשת הנשיא לשעבר,4,0,0,0,0
2007,01,004,עודפים,5,עודפים,3,הודעה לועדה,0,010109,אמרכלות,750,0,0,0,0
2007,01,004,עודפים,5,עודפים,3,הודעה לועדה,0,010110,"טיסות לחו""ל",210,0,0,0,0
2007,01,005,עודפים מותנים,5,עודפים,3,הודעה לועדה,0,010109,אמרכלות,273,0,0,0,0
2007,01,007,העסקת מאבטחים,7,שינוי פנימי,1,אישור אגף,0,010109,אמרכלות,0,0,0,0,0
2007,01,008,קיצוץ,2,קיצוץ לרזרבה,2,אישור ועדה,9001,010101,נשיא,-120,0,0,0,0
2007,01,008,קיצוץ,2,קיצוץ לרזרבה,2,אישור ועדה,9001,010106,לשכת אשת הנשיא לשעבר,-30,0,0,0,0
2007,01,008,קיצוץ,2,קיצוץ לרזרבה,2,אישור ועדה,9001,010109,אמרכלות,-27,0,0,0,0
2007,01,008,קיצוץ,2,קיצוץ לרזרבה,2,אישור ועדה,9001,010110,"טיסות לחו""ל",-200,0,0,0,0
2007,01,008,קיצוץ,2,קיצוץ לרזרבה,2,אישור ועדה,9001,010201,רזרבות,-183,0,0,0,0
2007,01,009,קצב רק אבטחה,9,מרזרבה כללית,2,אישור ועדה,405,010107,לשכת הנשיא לשעבר - משה,130,0,0,0,1
2007,01,009,קצב רק אבטחה,9,מרזרבה כללית,2,אישור ועדה,405,010109,אמרכלות,1053,0,0,0,0
2007,01,009,קצב רק אבטחה,9,מרזרבה כללית,2,אישור ועדה,405,470101,רזרבה כללית,-1183,0,0,0,-1
2007,01,011,ועדה,9,מרזרבה כללית,2,אישור ועדה,460,010103,לשכת הנשיא לשעבר קציר,270,0,0,0,0
2007,01,011,ועדה,9,מרזרבה כללית,2,אישור ועדה,460,010109,אמרכלות,1730,0,0,0,0
2007,01,011,ועדה,9,מרזרבה כללית,2,אישור ועדה,460,010110,"טיסות לחו""ל","1,500",0,0,0,0
2007,01,011,ועדה,9,מרזרבה כללית,2,אישור ועדה,460,470101,רזרבה כללית,-3500,0,0,0,0
2007,01,012,שעות נוספות,7,שינוי פנימי,2,אישור ועדה,573,010102,לשכת הנשיא,270,0,0,0,0
2007,01,012,שעות נוספות,7,שינוי פנימי,2,אישור ועדה,573,010103,לשכת הנשיא לשעבר קציר,-270,0,0,0,0
2007,01,013,סוף שנה,7,שינוי פנימי,2,אישור ועדה,763,010102,לשכת הנשיא,580,0,0,0,0
2007,01,013,סוף שנה,7,שינוי פנימי,2,אישור ועדה,763,010103,לשכת הנשיא לשעבר קציר,-45,0,0,0,0
2007,01,013,סוף שנה,7,שינוי פנימי,2,אישור ועדה,763,010105,לשכת אשת הנשיא לשעבר,-8,0,0,0,0
2007,01,013,סוף שנה,7,שינוי פנימי,2,אישור ועדה,763,010106,לשכת אשת הנשיא לשעבר,-158,0,0,0,0
2007,01,013,סוף שנה,7,שינוי פנימי,2,אישור ועדה,763,010109,אמרכלות,-29,0,0,0,0
2007,01,013,סוף שנה,7,שינוי פנימי,2,אישור ועדה,763,010110,"טיסות לחו""ל",-340,0,0,0,0
2007,01,014,שינוי פנימי,7,שינוי פנימי,1,אישור אגף,0,010103,לשכת הנשיא לשעבר קציר,0,0,0,0,0
2007,01,014,שינוי פנימי,7,שינוי פנימי,1,אישור אגף,0,010104,לשכת הנשיא לשעבר נבון,0,0,0,0,0
2007,01,014,שינוי פנימי,7,שינוי פנימי,1,אישור אגף,0,010105,לשכת אשת הנשיא לשעבר,0,0,0,0,0
2007,01,015,בוש,7,שינוי פנימי,1,אישור אגף,0,010109,אמרכלות,0,0,0,0,0
2007,02,002,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,"4,110",0,0,0,0
2007,02,002,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,020301,שירותים מקצועיים,"4,320",0,0,0,0
2007,02,002,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,3425,0,0,0,0
2007,02,002,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,9080,0,0,0,0
2007,02,002,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,020305,אמרכלות,13720,0,0,0,0
2007,02,002,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,020306,ביטחון,"7,610",0,0,0,0
2007,02,002,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,020307,ניהול מערכות מחשב,8120,0,0,0,0
2007,02,002,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,020501,תוספת מבנה,90,0,0,0,0
2007,02,003,עודפים מחוייבים 2,5,עודפים,3,הודעה לועדה,0,020501,תוספת מבנה,"28,325",0,0,0,0
2007,02,004,ועדה,7,שינוי פנימי,3,הודעה לועדה,0,020202,תנאי חברי הכנסת,100,0,0,0,0
2007,02,004,ועדה,7,שינוי פנימי,3,הודעה לועדה,0,020302,קשרי חוץ טקסים וקרנות,-800,0,0,0,0
2007,02,004,ועדה,7,שינוי פנימי,3,הודעה לועדה,0,020304,הוצאות עובדי הכנסת,"5,000",0,0,0,0
2007,02,004,ועדה,7,שינוי פנימי,3,הודעה לועדה,0,020305,אמרכלות,800,0,0,0,0
2007,02,004,ועדה,7,שינוי פנימי,3,הודעה לועדה,0,020401,רזרבה,"-5,100",0,0,0,0
2007,03,001,תקצוב אבטחת ליברמן ר.כ,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,10,030102,אבטחת שרים,3300,0,0,0,0
2007,03,001,תקצוב אבטחת ליברמן ר.כ,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,10,470101,רזרבה כללית,-3300,0,0,0,0
2007,04,002,ליברמן,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,4,040282,המשרד לעניינים,26700,0,0,7000,0
2007,04,002,ליברמן,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,4,470101,רזרבה כללית,"-26,700",0,0,-7000,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040111,שירותים מרכזיים,"-1,007",0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040112,המינהלה לפרוייקטים,-369,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040113,ועדת וינוגרד,-121,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040119,אמרכלות,-1250,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040120,מערך הגיור,-84,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040131,ארכיון המדינה,-87,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040132,הנצחת נשיאים וראשי,-4,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040139,אמרכלות ארכיון המדינה,-316,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040171,מרכז בגין,-126,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040172,מרכז רבין,-98,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040175,היכל הגבורה ים-עכו,-3,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040176,חלקת גדולי האומה,332,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040178,הרשות למלחמה בסמים,-529,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040212,מזכירות הממשלה,-14,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040214,יעוץ לראש הממשלה,-107,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040216,"לשכת רוה""מ לשעבר -",-16,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040219,אמרכלות ראשות הממשלה,-615,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040221,הרשות לקידום מעמד האשה,-67,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040231,נציב קבילות הסיענים,-5,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040232,המועצה לביטחון לאומי,-95,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040247,מחשב לכל ילד,-204,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040272,לשכת השר יצחק כהן,-17,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040277,חטיבת חברה ותפוצות,-35,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040278,לשכת השרה רוחמה אברהם,-17,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040279,לשכת השר חיים רמון,-17,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040280,שר לעינייני גימלאים,-18,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040281,מנהלת לטיפול בגמלאים,-1437,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040282,המשרד לעניינים,-99,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040302,לשכה מרכזית לסטטיסטיקה,-110,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040303,אמרכלות,-366,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040304,מפקד אוכלוסין,-1300,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040311,סקר משקי בית,-10,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040313,סקר חברתי,-10,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040401,רזרבה למשרד ראש הממשלה,-336,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040510,הנהלת הלשכה,-99,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040519,אמרכלות,-37,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040520,צילום וארכיון,-6,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040801,מועצות דתיות,-4884,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040802,שירותי דת,-52,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040803,בתי כנסת,-27,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040804,רזרבות,-272,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040806,פתוח בתי עלמין,-488,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040809,פיתוח מבני דת,-860,0,0,-285,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040902,"שירותי כ""א וייעוץ",-150,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040903,אמרכלות,-50,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040907,פעולות הרבנות הראשית,-179,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,042102,אמרכלות,-425,0,0,0,0
2007,04,004,קיצוץ 3.5%,2,קיצוץ לרזרבה,2,אישור ועדה,9000,042103,קידום הנגב והגליל,-1670,0,0,0,0
2007,04,005,הפחתה רוחבית 3.5% נתיב,2,קיצוץ לרזרבה,2,אישור ועדה,9000,040401,רזרבה למשרד ראש הממשלה,-11,0,0,0,0
2007,04,005,הפחתה רוחבית 3.5% נתיב,2,קיצוץ לרזרבה,2,אישור ועדה,9000,041502,אמרכלות ופעולות,-297,0,0,0,0
2007,04,005,הפחתה רוחבית 3.5% נתיב,2,קיצוץ לרזרבה,2,אישור ועדה,9000,041505,פרוייקט מיחשוב,-40,0,0,0,0
2007,04,006,התנתקות- עדכון פיצויים,7,שינוי פנימי,1,אישור אגף,0,040610,סיוע לפרטים - מגורים,0,0,0,0,0
2007,04,006,התנתקות- עדכון פיצויים,7,שינוי פנימי,1,אישור אגף,0,040612,סיוע לעסקים,0,0,0,0,0
2007,04,006,התנתקות- עדכון פיצויים,7,שינוי פנימי,1,אישור אגף,0,040614,מימון פעולות משרדי,0,0,0,0,0
2007,04,007,דתות- הגדלת הרשאה מבני דת,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,17,040809,פיתוח מבני דת,0,0,0,93000,0
2007,04,007,דתות- הגדלת הרשאה מבני דת,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,17,470101,רזרבה כללית,0,0,0,-93000,0
2007,04,008,תקצוב יועץ לביבי,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,19,040215,"לשכת רה""מ לשעבר נתניהו",260,0,0,0,0
2007,04,008,תקצוב יועץ לביבי,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,19,470101,רזרבה כללית,-260,0,0,0,0
2007,04,009,סלע תחילת שנה- פניה לכנסת,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,21,040603,"אמרכלות מנהלת סל""ע","11,170",0,0,0,0
2007,04,009,סלע תחילת שנה- פניה לכנסת,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,21,040604,"פעולות מנהלת סל""ע","18,980",0,0,0,0
2007,04,009,סלע תחילת שנה- פניה לכנסת,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,21,040608,"הסכמים לקבוצות ע""פ",41154,0,0,133558,0
2007,04,009,סלע תחילת שנה- פניה לכנסת,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,21,040610,סיוע לפרטים - מגורים,-29881,0,0,0,0
2007,04,009,סלע תחילת שנה- פניה לכנסת,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,21,040614,מימון פעולות משרדי,"-41,423",0,0,0,0
2007,04,009,סלע תחילת שנה- פניה לכנסת,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,21,470101,רזרבה כללית,0,0,0,-133558,0
2007,04,010,עלי נגב -שיכון,9,מרזרבה כללית,2,אישור ועדה,45,042103,קידום הנגב והגליל,"1,378",0,0,0,0
2007,04,010,עלי נגב -שיכון,9,מרזרבה כללית,2,אישור ועדה,45,470101,רזרבה כללית,-1378,0,0,0,0
2007,04,011,העברה מ13 -ש רון,9,מרזרבה כללית,2,אישור ועדה,37,040218,לשכת ראש הממשלה לשעבר,1495,0,0,0,1
2007,04,011,העברה מ13 -ש רון,9,מרזרבה כללית,2,אישור ועדה,37,470101,רזרבה כללית,-1495,0,0,0,-1
2007,04,012,"ועדה דרורית +למ""ס",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,40,040111,שירותים מרכזיים,-250,0,0,0,0
2007,04,012,"ועדה דרורית +למ""ס",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,40,040112,המינהלה לפרוייקטים,0,0,0,40000,0
2007,04,012,"ועדה דרורית +למ""ס",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,40,040119,אמרכלות,196,0,0,0,0
2007,04,012,"ועדה דרורית +למ""ס",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,40,040219,אמרכלות ראשות הממשלה,54,0,0,0,0
2007,04,012,"ועדה דרורית +למ""ס",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,40,040302,לשכה מרכזית לסטטיסטיקה,-630,0,0,0,0
2007,04,012,"ועדה דרורית +למ""ס",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,40,040303,אמרכלות,630,0,0,0,0
2007,04,012,"ועדה דרורית +למ""ס",17,הקצאות מהרזרבה הכללית,2,אישור ועדה,40,470101,רזרבה כללית,0,0,0,-40000,0
2007,04,013,"סקרים חדשים +רוה""מ",7,שינוי פנימי,1,אישור אגף,0,040119,אמרכלות,0,0,0,0,0
2007,04,013,"סקרים חדשים +רוה""מ",7,שינוי פנימי,1,אישור אגף,0,040253,תמיכות בארגוני הנצחה,0,0,0,0,0
2007,04,013,"סקרים חדשים +רוה""מ",7,שינוי פנימי,1,אישור אגף,0,040281,מנהלת לטיפול בגמלאים,0,0,0,0,0
2007,04,013,"סקרים חדשים +רוה""מ",7,שינוי פנימי,1,אישור אגף,0,040302,לשכה מרכזית לסטטיסטיקה,0,0,0,0,0
2007,04,014,ברק,9,מרזרבה כללית,2,אישור ועדה,42,040260,לשכת ראש הממשלה לשעבר,"1,200",0,0,0,0
2007,04,014,ברק,9,מרזרבה כללית,2,אישור ועדה,42,470101,רזרבה כללית,"-1,200",0,0,0,0
2007,04,015,חיזוק הצפון,8,לרזרבה כללית,2,אישור ועדה,66,040281,מנהלת לטיפול בגמלאים,10000,0,0,0,0
2007,04,015,חיזוק הצפון,8,לרזרבה כללית,2,אישור ועדה,66,042103,קידום הנגב והגליל,20000,0,0,0,0
2007,04,015,חיזוק הצפון,8,לרזרבה כללית,2,אישור ועדה,66,042201,תוכנית לחיזוק הצפון,-657000,0,0,0,0
2007,04,015,חיזוק הצפון,8,לרזרבה כללית,2,אישור ועדה,66,470101,רזרבה כללית,627000,0,0,0,0
2007,04,016,השתתפויות לתוכנית הדרום,7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2007,04,017,העברה לצפון דרום,8,לרזרבה כללית,2,אישור ועדה,84,042201,תוכנית לחיזוק הצפון,"-6,000",0,0,0,0
2007,04,017,העברה לצפון דרום,8,לרזרבה כללית,2,אישור ועדה,84,470101,רזרבה כללית,6000,0,0,0,0
2007,04,018,"סלע- מפרק, פנים, וועדי ישובים",7,שינוי פנימי,2,אישור ועדה,94,040604,"פעולות מנהלת סל""ע","16,300",0,0,0,0
2007,04,018,"סלע- מפרק, פנים, וועדי ישובים",7,שינוי פנימי,2,אישור ועדה,94,040610,סיוע לפרטים - מגורים,-19900,0,0,0,0
2007,04,018,"סלע- מפרק, פנים, וועדי ישובים",7,שינוי פנימי,2,אישור ועדה,94,040614,מימון פעולות משרדי,"3,600",0,0,0,0
2007,04,018,"סלע- מפרק, פנים, וועדי ישובים",7,שינוי פנימי,2,אישור ועדה,94,040802,שירותי דת,0,0,0,0,0
2007,04,019,פיתוח הנגב,7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2007,04,020,רשות למלחמה בסמים,7,שינוי פנימי,2,אישור ועדה,104,040178,הרשות למלחמה בסמים,"3,000",0,0,0,0
2007,04,020,רשות למלחמה בסמים,7,שינוי פנימי,2,אישור ועדה,104,040401,רזרבה למשרד ראש הממשלה,"-3,000",0,0,0,0
2007,04,022,"השתתפות מל""ל במשרד הבטחון",7,שינוי פנימי,2,אישור ועדה,114,040232,המועצה לביטחון לאומי,"2,000",0,0,0,0
2007,04,022,"השתתפות מל""ל במשרד הבטחון",7,שינוי פנימי,2,אישור ועדה,114,040401,רזרבה למשרד ראש הממשלה,-2000,0,0,0,0
2007,04,023,סדרי עדיפויות צפון,8,לרזרבה כללית,2,אישור ועדה,117,042201,תוכנית לחיזוק הצפון,"-100,000",0,0,0,0
2007,04,023,סדרי עדיפויות צפון,8,לרזרבה כללית,2,אישור ועדה,117,470101,רזרבה כללית,"100,000",0,0,0,0
2007,04,024,"תוספות - בגין, רבין כותל",9,מרזרבה כללית,2,אישור ועדה,118,040112,המינהלה לפרוייקטים,"34,056",0,0,0,0
2007,04,024,"תוספות - בגין, רבין כותל",9,מרזרבה כללית,2,אישור ועדה,118,040171,מרכז בגין,"3,784",0,0,0,0
2007,04,024,"תוספות - בגין, רבין כותל",9,מרזרבה כללית,2,אישור ועדה,118,040172,מרכז רבין,"3,784",0,0,0,0
2007,04,024,"תוספות - בגין, רבין כותל",9,מרזרבה כללית,2,אישור ועדה,118,470101,רזרבה כללית,"-41,624",0,0,0,0
2007,04,025,קואליציוני נתיב,9,מרזרבה כללית,2,אישור ועדה,119,041501,שכר עובדי נתיב,"3,150",0,0,0,0
2007,04,025,קואליציוני נתיב,9,מרזרבה כללית,2,אישור ועדה,119,041502,אמרכלות ופעולות,15372,0,0,0,0
2007,04,025,קואליציוני נתיב,9,מרזרבה כללית,2,אישור ועדה,119,041505,פרוייקט מיחשוב,2290,0,0,0,0
2007,04,025,קואליציוני נתיב,9,מרזרבה כללית,2,אישור ועדה,119,470101,רזרבה כללית,-20812,0,0,0,0
2007,04,026,תוספות כנגד הפחתה - סמים,9,מרזרבה כללית,2,אישור ועדה,120,040178,הרשות למלחמה בסמים,13244,0,0,0,0
2007,04,026,תוספות כנגד הפחתה - סמים,9,מרזרבה כללית,2,אישור ועדה,120,470101,רזרבה כללית,-13244,0,0,0,0
2007,04,027,העברה למועצות הדתיות,9,מרזרבה כללית,2,אישור ועדה,140,040801,מועצות דתיות,"17,000",0,0,0,0
2007,04,027,העברה למועצות הדתיות,9,מרזרבה כללית,2,אישור ועדה,140,470101,רזרבה כללית,"-17,000",0,0,0,0
2007,04,028,"התנתקות- אמציה, עוצם, יד חנה",7,שינוי פנימי,2,אישור ועדה,146,040608,"הסכמים לקבוצות ע""פ","8,434",0,0,0,0
2007,04,028,"התנתקות- אמציה, עוצם, יד חנה",7,שינוי פנימי,2,אישור ועדה,146,040610,סיוע לפרטים - מגורים,"-8,434",0,0,0,0
2007,04,029,נגב וגליל,7,שינוי פנימי,1,אישור אגף,0,040221,הרשות לקידום מעמד האשה,0,0,0,0,0
2007,04,029,נגב וגליל,7,שינוי פנימי,1,אישור אגף,0,040253,תמיכות בארגוני הנצחה,0,0,0,0,0
2007,04,029,נגב וגליל,7,שינוי פנימי,1,אישור אגף,0,040302,לשכה מרכזית לסטטיסטיקה,0,0,0,0,0
2007,04,029,נגב וגליל,7,שינוי פנימי,1,אישור אגף,0,042103,קידום הנגב והגליל,0,0,0,0,0
2007,04,029,נגב וגליל,7,שינוי פנימי,1,אישור אגף,0,042201,תוכנית לחיזוק הצפון,0,0,0,0,0
2007,04,030,"התנתקות- חינוך, חטיבה ורווחה",7,שינוי פנימי,2,אישור ועדה,153,040608,"הסכמים לקבוצות ע""פ",500,0,0,0,0
2007,04,030,"התנתקות- חינוך, חטיבה ורווחה",7,שינוי פנימי,2,אישור ועדה,153,040610,סיוע לפרטים - מגורים,"-16,691",0,0,0,0
2007,04,030,"התנתקות- חינוך, חטיבה ורווחה",7,שינוי פנימי,2,אישור ועדה,153,040614,מימון פעולות משרדי,"16,191",0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040111,שירותים מרכזיים,"27,081",0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040112,המינהלה לפרוייקטים,62652,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040113,ועדת וינוגרד,1534,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040119,אמרכלות,24251,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040120,מערך הגיור,"1,166",0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040131,ארכיון המדינה,"3,547",0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040132,הנצחת נשיאים וראשי,239,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040139,אמרכלות ארכיון המדינה,"3,446",0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040161,מחקרים שונים,4,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040162,השתתפות האפוטרופוס כללי,770,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040163,מפעלים חינוכיים,33,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040164,השתתפות אפוטרופוס,321,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040175,היכל הגבורה ים-עכו,411,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040178,הרשות למלחמה בסמים,"8,209",0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040181,אפוטרופוס כללי,15,0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040190,פעולות בעקבות המצב,"1,810",0,0,0,0
2007,04,031,עודפים מחוייבים,5,עודפים,3,הודעה לועדה,0,040198,סיוע נפגעות תקיפה מינית,90,0,0,0,0
