2014,2900,משרד הבינוי והשיכון,29010215,י.ת.ב. בעמ,תשלומי תמיכה נוספים,פעולות שיווק,1,60549,60549
2014,2900,משרד הבינוי והשיכון,29010216,בנק מזרחי טפחות בעמ,תשלומי תמיכה נוספים,הוצאות תפעול,1,0,0
2014,2900,משרד הבינוי והשיכון,29010216,לב הדר גיל הזהב - שותפות מוגבלת,תשלומי תמיכה נוספים,הוצאות תפעול,1,0,0
2014,2900,משרד הבינוי והשיכון,29010216,"עמידר, החברה הלאומית לשיכון בישראל",תשלומי תמיכה נוספים,הוצאות תפעול,1,0,0
2014,2900,משרד הבינוי והשיכון,29010216,שקמונה חברה ממשלתית - עירונית לשקום,תשלומי תמיכה נוספים,הוצאות תפעול,1,1,1
2014,2900,משרד הבינוי והשיכון,42010105,בנק אגוד לישראל בעמ,תשלומי תמיכה נוספים,סבסוד הפחתה בהחזרי,1,9437,9437
2014,2900,משרד הבינוי והשיכון,42010105,בנק הפועלים בעמ,תשלומי תמיכה נוספים,סבסוד הפחתה בהחזרי,1,19642,19642
2014,2900,משרד הבינוי והשיכון,42010105,בנק לאומי לישראל בעמ,תשלומי תמיכה נוספים,סבסוד הפחתה בהחזרי,1,55048,55048
2014,2900,משרד הבינוי והשיכון,42010105,בנק מזרחי טפחות בעמ,תשלומי תמיכה נוספים,סבסוד הפחתה בהחזרי,1,33759,33759
2014,2900,משרד הבינוי והשיכון,42010105,הבנק הבינלאומי הראשון לישראל בעמ,תשלומי תמיכה נוספים,סבסוד הפחתה בהחזרי,1,2899,2899
2014,2900,משרד הבינוי והשיכון,42010215,בנק לאומי לישראל בעמ,תשלומי תמיכה נוספים,מענקי התאמת דירה,1,73708,73708
2014,2900,משרד הבינוי והשיכון,42010216,בנק אגוד לישראל בעמ,תשלומי תמיכה נוספים,סבסוד ריבית ממקורות,1,13087,13087
2014,2900,משרד הבינוי והשיכון,42010216,בנק דיסקונט לישראל בעמ,תשלומי תמיכה נוספים,סבסוד ריבית ממקורות,1,30813,30813
2014,2900,משרד הבינוי והשיכון,42010216,בנק הפועלים בעמ,תשלומי תמיכה נוספים,סבסוד ריבית ממקורות,1,437504,437504
2014,2900,משרד הבינוי והשיכון,42010216,בנק לאומי לישראל בעמ,תשלומי תמיכה נוספים,סבסוד ריבית ממקורות,1,287666,287666
2014,2900,משרד הבינוי והשיכון,42010216,בנק מזרחי טפחות בעמ,תשלומי תמיכה נוספים,סבסוד ריבית ממקורות,1,756501,756501
2014,2900,משרד הבינוי והשיכון,42010216,בנק מרכנתיל דיסקונט בעמ,תשלומי תמיכה נוספים,סבסוד ריבית ממקורות,1,4605,4605
2014,2900,משרד הבינוי והשיכון,42010216,הבנק הבינלאומי הראשון לישראל בעמ,תשלומי תמיכה נוספים,סבסוד ריבית ממקורות,1,51487,51487
2014,2900,משרד הבינוי והשיכון,42010217,בנק הפועלים בעמ,תשלומי תמיכה נוספים,מענקים לבנייה בטחוני,1,20800,20800
2014,2900,משרד הבינוי והשיכון,42010217,בנק לאומי לישראל בעמ,תשלומי תמיכה נוספים,מענקים לבנייה בטחוני,1,322400,322400
2014,2900,משרד הבינוי והשיכון,42020101,עמי גור ניהול נכסים בעמ,תשלומי תמיכה נוספים,השתתפות במימון שכר,1,107170,107170
2014,2900,משרד הבינוי והשיכון,42020201,מ.ג.ע.ר בעמ,תשלומי תמיכה נוספים,השתתפות במימון שכר,1,1062849,1062849
2014,2900,משרד הבינוי והשיכון,42020201,מתן חן שרותי סיעוד בעמ,תשלומי תמיכה נוספים,השתתפות במימון שכר,1,3321243,3321243
2014,2900,משרד הבינוי והשיכון,42020201,עמי גור ניהול נכסים בעמ,תשלומי תמיכה נוספים,השתתפות במימון שכר,1,1511348,1511348
2014,2900,משרד הבינוי והשיכון,42020201,"עמידר, החברה הלאומית לשיכון בישראל",תשלומי תמיכה נוספים,השתתפות במימון שכר,1,8901488,8901488
2014,2900,משרד הבינוי והשיכון,42030105,בנק אגוד לישראל בעמ,תשלומי תמיכה נוספים,מרווחים בגין העמדת,1,22195,22195
2014,2900,משרד הבינוי והשיכון,42030105,בנק דיסקונט לישראל בעמ,תשלומי תמיכה נוספים,מרווחים בגין העמדת,1,62912,62912
2014,2900,משרד הבינוי והשיכון,42030105,בנק הפועלים בעמ,תשלומי תמיכה נוספים,מרווחים בגין העמדת,1,611645,611645
2014,2900,משרד הבינוי והשיכון,42030105,בנק לאומי לישראל בעמ,תשלומי תמיכה נוספים,מרווחים בגין העמדת,1,689961,689961
2014,2900,משרד הבינוי והשיכון,42030105,בנק מזרחי טפחות בעמ,תשלומי תמיכה נוספים,מרווחים בגין העמדת,1,1894426,1894426
2014,2900,משרד הבינוי והשיכון,42030105,בנק מרכנתיל דיסקונט בעמ,תשלומי תמיכה נוספים,מרווחים בגין העמדת,1,15445,15445
2014,2900,משרד הבינוי והשיכון,42030105,הבנק הבינלאומי הראשון לישראל בעמ,תשלומי תמיכה נוספים,מרווחים בגין העמדת,1,95534,95534
2014,2900,משרד הבינוי והשיכון,70040109,"עמידר, החברה הלאומית לשיכון בישראל",תשלומי תמיכה נוספים,תקציב המשכי פעולות,1,231481,231481
2014,2900,משרד הבינוי והשיכון,70040109,שקמונה חברה ממשלתית - עירונית לשקום,תשלומי תמיכה נוספים,תקציב המשכי פעולות,1,233829,233829
2014,2900,משרד הבינוי והשיכון,70050502,לב הדר גיל הזהב - שותפות מוגבלת,תשלומי תמיכה נוספים,הפעלת דיור מוגן,1,6170751,6170751
2014,2900,משרד הבינוי והשיכון,70050602,"עמידר, החברה הלאומית לשיכון בישראל",תשלומי תמיכה נוספים,רכישת דירות לנכים,1,480912,480912
2014,2900,משרד הבינוי והשיכון,70050602,שלהבת - שלוב נכים בסביבה תומכת (ער,תשלומי תמיכה נוספים,רכישת דירות לנכים,1,542501,542501
2014,3600,משרד התמת,36400304,משרד המוסד/העבודה לבטיחות וגיהות,הקצבות,העברה למוסד,1,248523,0
2014,3600,משרד התמת,36410101,מוסדות בית ישראל מיסודם של צעירי,תמיכה בפרט,מעונות יום ומשפחתוני,1,33112,33110
2014,3600,משרד התמת,36410101,אגודות מוסדות חבד נתניה,תמיכה בפרט,מעונות יום ומשפחתוני,1,112474,112473
